 ID,PARAM,Date,Flow,SYM
02TC003,1,1965/05/05,0,
02TC003,1,1965/05/06,0,
02TC003,1,1965/05/07,0,
02TC003,1,1965/05/08,0,
02TC003,1,1965/05/09,0,
02TC003,1,1965/05/10,0,
02TC003,1,1965/05/11,0,
02TC003,1,1965/05/12,0,
02TC003,1,1965/05/13,0,
02TC003,1,1965/05/14,0,
02TC003,1,1965/05/15,0,
02TC003,1,1965/05/16,0,
02TC003,1,1965/05/17,0,
02TC003,1,1965/05/18,0,
02TC003,1,1965/05/19,0,
02TC003,1,1965/05/20,0,
02TC003,1,1965/05/21,0,
02TC003,1,1965/05/22,0,
02TC003,1,1965/05/23,0,
02TC003,1,1965/05/24,0,
02TC003,1,1965/05/25,0,
02TC003,1,1965/05/26,0,
02TC003,1,1965/05/27,0,
02TC003,1,1965/05/28,0,
02TC003,1,1965/05/29,0,
02TC003,1,1965/05/30,8.52,
02TC003,1,1965/05/31,60.3,
02TC003,1,1965/06/01,136,
02TC003,1,1965/06/02,160,
02TC003,1,1965/06/03,205,
02TC003,1,1965/06/04,119,
02TC003,1,1965/06/05,311,
02TC003,1,1965/06/06,37.4,
02TC003,1,1965/06/07,51.5,
02TC003,1,1965/06/08,41.1,
02TC003,1,1965/06/09,0,
02TC003,1,1965/06/10,50.7,
02TC003,1,1965/06/11,63.1,
02TC003,1,1965/06/12,24.6,
02TC003,1,1965/06/13,75.6,
02TC003,1,1965/06/14,48.7,
02TC003,1,1965/06/15,64.8,
02TC003,1,1965/06/16,61.7,
02TC003,1,1965/06/17,59.2,
02TC003,1,1965/06/18,35.1,
02TC003,1,1965/06/19,58.3,
02TC003,1,1965/06/20,54.9,
02TC003,1,1965/06/21,63.7,
02TC003,1,1965/06/22,69.9,
02TC003,1,1965/06/23,56.4,
02TC003,1,1965/06/24,68.5,
02TC003,1,1965/06/25,71.1,
02TC003,1,1965/06/26,69.9,
02TC003,1,1965/06/27,51.3,
02TC003,1,1965/06/28,53.8,
02TC003,1,1965/06/29,99.1,
02TC003,1,1965/06/30,175,
02TC003,1,1965/07/01,193,
02TC003,1,1965/07/02,194,
02TC003,1,1965/07/03,200,
02TC003,1,1965/07/04,199,
02TC003,1,1965/07/05,55.8,
02TC003,1,1965/07/06,195,
02TC003,1,1965/07/07,197,
02TC003,1,1965/07/08,340,
02TC003,1,1965/07/09,555,
02TC003,1,1965/07/10,365,
02TC003,1,1965/07/11,192,
02TC003,1,1965/07/12,156,
02TC003,1,1965/07/13,179,
02TC003,1,1965/07/14,255,
02TC003,1,1965/07/15,303,
02TC003,1,1965/07/16,365,
02TC003,1,1965/07/17,391,
02TC003,1,1965/07/18,377,
02TC003,1,1965/07/19,388,
02TC003,1,1965/07/20,385,
02TC003,1,1965/07/21,385,
02TC003,1,1965/07/22,368,
02TC003,1,1965/07/23,374,
02TC003,1,1965/07/24,388,
02TC003,1,1965/07/25,250,
02TC003,1,1965/07/26,365,
02TC003,1,1965/07/27,306,
02TC003,1,1965/07/28,184,
02TC003,1,1965/07/29,279,
02TC003,1,1965/07/30,382,
02TC003,1,1965/07/31,385,
02TC003,1,1965/08/01,212,
02TC003,1,1965/08/02,334,
02TC003,1,1965/08/03,382,
02TC003,1,1965/08/04,354,
02TC003,1,1965/08/05,379,
02TC003,1,1965/08/06,382,
02TC003,1,1965/08/07,279,
02TC003,1,1965/08/08,281,
02TC003,1,1965/08/09,365,
02TC003,1,1965/08/10,391,
02TC003,1,1965/08/11,385,
02TC003,1,1965/08/12,279,
02TC003,1,1965/08/13,309,
02TC003,1,1965/08/14,382,
02TC003,1,1965/08/15,306,
02TC003,1,1965/08/16,323,
02TC003,1,1965/08/17,343,
02TC003,1,1965/08/18,396,
02TC003,1,1965/08/19,399,
02TC003,1,1965/08/20,382,
02TC003,1,1965/08/21,394,
02TC003,1,1965/08/22,317,
02TC003,1,1965/08/23,357,
02TC003,1,1965/08/24,394,
02TC003,1,1965/08/25,382,
02TC003,1,1965/08/26,357,
02TC003,1,1965/08/27,600,
02TC003,1,1965/08/28,592,
02TC003,1,1965/08/29,597,
02TC003,1,1965/08/30,479,
02TC003,1,1965/08/31,399,
02TC003,1,1965/09/01,416,
02TC003,1,1965/09/02,470,
02TC003,1,1965/09/03,530,
02TC003,1,1965/09/04,549,
02TC003,1,1965/09/05,379,
02TC003,1,1965/09/06,470,
02TC003,1,1965/09/07,569,
02TC003,1,1965/09/08,572,
02TC003,1,1965/09/09,552,
02TC003,1,1965/09/10,544,
02TC003,1,1965/09/11,589,
02TC003,1,1965/09/12,538,
02TC003,1,1965/09/13,583,
02TC003,1,1965/09/14,595,
02TC003,1,1965/09/15,592,
02TC003,1,1965/09/16,501,
02TC003,1,1965/09/17,464,
02TC003,1,1965/09/18,580,
02TC003,1,1965/09/19,261,
02TC003,1,1965/09/20,430,
02TC003,1,1965/09/21,99.4,
02TC003,1,1965/09/22,496,
02TC003,1,1965/09/23,388,
02TC003,1,1965/09/24,368,
02TC003,1,1965/09/25,292,
02TC003,1,1965/09/26,374,
02TC003,1,1965/09/27,422,
02TC003,1,1965/09/28,289,
02TC003,1,1965/09/29,283,
02TC003,1,1965/09/30,306,
02TC003,1,1965/10/01,413,
02TC003,1,1965/10/02,569,
02TC003,1,1965/10/03,714,
02TC003,1,1965/10/04,708,
02TC003,1,1965/10/05,498,
02TC003,1,1965/10/06,592,
02TC003,1,1965/10/07,640,
02TC003,1,1965/10/08,569,
02TC003,1,1965/10/09,745,
02TC003,1,1965/10/10,413,
02TC003,1,1965/10/11,490,
02TC003,1,1965/10/12,524,
02TC003,1,1965/10/13,507,
02TC003,1,1965/10/14,459,
02TC003,1,1965/10/15,473,
02TC003,1,1965/10/16,566,
02TC003,1,1965/10/17,360,
02TC003,1,1965/10/18,450,
02TC003,1,1965/10/19,439,
02TC003,1,1965/10/20,456,
02TC003,1,1965/10/21,340,
02TC003,1,1965/10/22,456,
02TC003,1,1965/10/23,595,
02TC003,1,1965/10/24,433,
02TC003,1,1965/10/25,345,
02TC003,1,1965/10/26,447,
02TC003,1,1965/10/27,521,
02TC003,1,1965/10/28,464,
02TC003,1,1965/10/29,439,
02TC003,1,1965/10/30,141,
02TC003,1,1965/10/31,156,
02TC003,1,1965/11/01,368,
02TC003,1,1965/11/02,470,
02TC003,1,1965/11/03,279,
02TC003,1,1965/11/04,266,
02TC003,1,1965/11/05,374,
02TC003,1,1965/11/06,368,
02TC003,1,1965/11/07,294,
02TC003,1,1965/11/08,394,
02TC003,1,1965/11/09,385,
02TC003,1,1965/11/10,368,
02TC003,1,1965/11/11,362,
02TC003,1,1965/11/12,254,
02TC003,1,1965/11/13,306,
02TC003,1,1965/11/14,270,
02TC003,1,1965/11/15,294,
02TC003,1,1965/11/16,237,
02TC003,1,1965/11/17,221,
02TC003,1,1965/11/18,168,
02TC003,1,1965/11/19,201,
02TC003,1,1965/11/20,185,
02TC003,1,1965/11/21,117,
02TC003,1,1965/11/22,331,
02TC003,1,1965/11/23,382,
02TC003,1,1965/11/24,289,
02TC003,1,1965/11/25,258,
02TC003,1,1965/11/26,194,
02TC003,1,1965/11/27,379,
02TC003,1,1965/11/28,309,
02TC003,1,1965/11/29,411,
02TC003,1,1965/11/30,314,
02TC003,1,1965/12/01,237,
02TC003,1,1965/12/02,206,
02TC003,1,1965/12/03,257,
02TC003,1,1965/12/04,163,
02TC003,1,1965/12/05,252,
02TC003,1,1965/12/06,362,
02TC003,1,1965/12/07,405,
02TC003,1,1965/12/08,382,
02TC003,1,1965/12/09,357,
02TC003,1,1965/12/10,374,
02TC003,1,1965/12/11,362,
02TC003,1,1965/12/12,228,
02TC003,1,1965/12/13,365,
02TC003,1,1965/12/14,317,
02TC003,1,1965/12/15,326,
02TC003,1,1965/12/16,340,
02TC003,1,1965/12/17,357,
02TC003,1,1965/12/18,357,
02TC003,1,1965/12/19,213,
02TC003,1,1965/12/20,362,
02TC003,1,1965/12/21,345,
02TC003,1,1965/12/22,337,
02TC003,1,1965/12/23,345,
02TC003,1,1965/12/24,323,
02TC003,1,1965/12/25,248,
02TC003,1,1965/12/26,250,
02TC003,1,1965/12/27,371,
02TC003,1,1965/12/28,360,
02TC003,1,1965/12/29,337,
02TC003,1,1965/12/30,317,
02TC003,1,1965/12/31,314,
02TC003,1,1966/01/01,176,
02TC003,1,1966/01/02,173,
02TC003,1,1966/01/03,311,
02TC003,1,1966/01/04,320,
02TC003,1,1966/01/05,283,
02TC003,1,1966/01/06,292,
02TC003,1,1966/01/07,300,
02TC003,1,1966/01/08,259,
02TC003,1,1966/01/09,173,
02TC003,1,1966/01/10,343,
02TC003,1,1966/01/11,348,
02TC003,1,1966/01/12,377,
02TC003,1,1966/01/13,326,
02TC003,1,1966/01/14,419,
02TC003,1,1966/01/15,413,
02TC003,1,1966/01/16,192,
02TC003,1,1966/01/17,413,
02TC003,1,1966/01/18,399,
02TC003,1,1966/01/19,337,
02TC003,1,1966/01/20,323,
02TC003,1,1966/01/21,323,
02TC003,1,1966/01/22,320,
02TC003,1,1966/01/23,146,
02TC003,1,1966/01/24,326,
02TC003,1,1966/01/25,323,
02TC003,1,1966/01/26,283,
02TC003,1,1966/01/27,419,
02TC003,1,1966/01/28,428,
02TC003,1,1966/01/29,413,
02TC003,1,1966/01/30,185,
02TC003,1,1966/01/31,425,
02TC003,1,1966/02/01,402,
02TC003,1,1966/02/02,411,
02TC003,1,1966/02/03,411,
02TC003,1,1966/02/04,354,
02TC003,1,1966/02/05,317,
02TC003,1,1966/02/06,181,
02TC003,1,1966/02/07,433,
02TC003,1,1966/02/08,419,
02TC003,1,1966/02/09,408,
02TC003,1,1966/02/10,413,
02TC003,1,1966/02/11,374,
02TC003,1,1966/02/12,408,
02TC003,1,1966/02/13,167,
02TC003,1,1966/02/14,419,
02TC003,1,1966/02/15,411,
02TC003,1,1966/02/16,411,
02TC003,1,1966/02/17,419,
02TC003,1,1966/02/18,436,
02TC003,1,1966/02/19,425,
02TC003,1,1966/02/20,195,
02TC003,1,1966/02/21,447,
02TC003,1,1966/02/22,413,
02TC003,1,1966/02/23,422,
02TC003,1,1966/02/24,416,
02TC003,1,1966/02/25,428,
02TC003,1,1966/02/26,416,
02TC003,1,1966/02/27,173,
02TC003,1,1966/02/28,450,
02TC003,1,1966/03/01,462,
02TC003,1,1966/03/02,439,
02TC003,1,1966/03/03,416,
02TC003,1,1966/03/04,436,
02TC003,1,1966/03/05,413,
02TC003,1,1966/03/06,107,
02TC003,1,1966/03/07,385,
02TC003,1,1966/03/08,382,
02TC003,1,1966/03/09,360,
02TC003,1,1966/03/10,377,
02TC003,1,1966/03/11,354,
02TC003,1,1966/03/12,419,
02TC003,1,1966/03/13,181,
02TC003,1,1966/03/14,405,
02TC003,1,1966/03/15,382,
02TC003,1,1966/03/16,374,
02TC003,1,1966/03/17,374,
02TC003,1,1966/03/18,379,
02TC003,1,1966/03/19,408,
02TC003,1,1966/03/20,202,
02TC003,1,1966/03/21,419,
02TC003,1,1966/03/22,411,
02TC003,1,1966/03/23,388,
02TC003,1,1966/03/24,382,
02TC003,1,1966/03/25,433,
02TC003,1,1966/03/26,399,
02TC003,1,1966/03/27,160,
02TC003,1,1966/03/28,394,
02TC003,1,1966/03/29,416,
02TC003,1,1966/03/30,416,
02TC003,1,1966/03/31,411,
02TC003,1,1966/04/01,416,
02TC003,1,1966/04/02,416,
02TC003,1,1966/04/03,157,
02TC003,1,1966/04/04,416,
02TC003,1,1966/04/05,411,
02TC003,1,1966/04/06,289,
02TC003,1,1966/04/07,428,
02TC003,1,1966/04/08,179,
02TC003,1,1966/04/09,402,
02TC003,1,1966/04/10,182,
02TC003,1,1966/04/11,408,
02TC003,1,1966/04/12,413,
02TC003,1,1966/04/13,456,
02TC003,1,1966/04/14,371,
02TC003,1,1966/04/15,334,
02TC003,1,1966/04/16,337,
02TC003,1,1966/04/17,181,
02TC003,1,1966/04/18,331,
02TC003,1,1966/04/19,343,
02TC003,1,1966/04/20,286,
02TC003,1,1966/04/21,286,
02TC003,1,1966/04/22,231,
02TC003,1,1966/04/23,195,
02TC003,1,1966/04/24,185,
02TC003,1,1966/04/25,331,
02TC003,1,1966/04/26,323,
02TC003,1,1966/04/27,340,
02TC003,1,1966/04/28,249,
02TC003,1,1966/04/29,225,
02TC003,1,1966/04/30,236,
02TC003,1,1966/05/01,166,
02TC003,1,1966/05/02,189,
02TC003,1,1966/05/03,183,
02TC003,1,1966/05/04,187,
02TC003,1,1966/05/05,186,
02TC003,1,1966/05/06,218,
02TC003,1,1966/05/07,179,
02TC003,1,1966/05/08,182,
02TC003,1,1966/05/09,248,
02TC003,1,1966/05/10,200,
02TC003,1,1966/05/11,208,
02TC003,1,1966/05/12,260,
02TC003,1,1966/05/13,205,
02TC003,1,1966/05/14,197,
02TC003,1,1966/05/15,202,
02TC003,1,1966/05/16,264,
02TC003,1,1966/05/17,209,
02TC003,1,1966/05/18,134,
02TC003,1,1966/05/19,388,
02TC003,1,1966/05/20,547,
02TC003,1,1966/05/21,552,
02TC003,1,1966/05/22,561,
02TC003,1,1966/05/23,564,
02TC003,1,1966/05/24,597,
02TC003,1,1966/05/25,614,
02TC003,1,1966/05/26,614,
02TC003,1,1966/05/27,665,
02TC003,1,1966/05/28,665,
02TC003,1,1966/05/29,603,
02TC003,1,1966/05/30,640,
02TC003,1,1966/05/31,595,
02TC003,1,1966/06/01,847,
02TC003,1,1966/06/02,807,
02TC003,1,1966/06/03,663,
02TC003,1,1966/06/04,787,
02TC003,1,1966/06/05,651,
02TC003,1,1966/06/06,555,
02TC003,1,1966/06/07,490,
02TC003,1,1966/06/08,456,
02TC003,1,1966/06/09,394,
02TC003,1,1966/06/10,388,
02TC003,1,1966/06/11,345,
02TC003,1,1966/06/12,222,
02TC003,1,1966/06/13,365,
02TC003,1,1966/06/14,292,
02TC003,1,1966/06/15,278,
02TC003,1,1966/06/16,220,
02TC003,1,1966/06/17,199,
02TC003,1,1966/06/18,394,
02TC003,1,1966/06/19,394,
02TC003,1,1966/06/20,470,
02TC003,1,1966/06/21,436,
02TC003,1,1966/06/22,402,
02TC003,1,1966/06/23,394,
02TC003,1,1966/06/24,331,
02TC003,1,1966/06/25,425,
02TC003,1,1966/06/26,271,
02TC003,1,1966/06/27,221,
02TC003,1,1966/06/28,279,
02TC003,1,1966/06/29,238,
02TC003,1,1966/06/30,223,
02TC003,1,1966/07/01,171,
02TC003,1,1966/07/02,167,
02TC003,1,1966/07/03,169,
02TC003,1,1966/07/04,311,
02TC003,1,1966/07/05,326,
02TC003,1,1966/07/06,309,
02TC003,1,1966/07/07,269,
02TC003,1,1966/07/08,262,
02TC003,1,1966/07/09,265,
02TC003,1,1966/07/10,192,
02TC003,1,1966/07/11,340,
02TC003,1,1966/07/12,345,
02TC003,1,1966/07/13,297,
02TC003,1,1966/07/14,405,
02TC003,1,1966/07/15,396,
02TC003,1,1966/07/16,436,
02TC003,1,1966/07/17,527,
02TC003,1,1966/07/18,507,
02TC003,1,1966/07/19,479,
02TC003,1,1966/07/20,527,
02TC003,1,1966/07/21,572,
02TC003,1,1966/07/22,651,
02TC003,1,1966/07/23,699,
02TC003,1,1966/07/24,765,
02TC003,1,1966/07/25,756,
02TC003,1,1966/07/26,714,
02TC003,1,1966/07/27,586,
02TC003,1,1966/07/28,555,
02TC003,1,1966/07/29,530,
02TC003,1,1966/07/30,518,
02TC003,1,1966/07/31,496,
02TC003,1,1966/08/01,490,
02TC003,1,1966/08/02,513,
02TC003,1,1966/08/03,490,
02TC003,1,1966/08/04,453,
02TC003,1,1966/08/05,433,
02TC003,1,1966/08/06,362,
02TC003,1,1966/08/07,199,
02TC003,1,1966/08/08,453,
02TC003,1,1966/08/09,419,
02TC003,1,1966/08/10,331,
02TC003,1,1966/08/11,374,
02TC003,1,1966/08/12,371,
02TC003,1,1966/08/13,210,
02TC003,1,1966/08/14,200,
02TC003,1,1966/08/15,532,
02TC003,1,1966/08/16,699,
02TC003,1,1966/08/17,640,
02TC003,1,1966/08/18,513,
02TC003,1,1966/08/19,1140,
02TC003,1,1966/08/20,1170,
02TC003,1,1966/08/21,1130,
02TC003,1,1966/08/22,881,
02TC003,1,1966/08/23,504,
02TC003,1,1966/08/24,555,
02TC003,1,1966/08/25,680,
02TC003,1,1966/08/26,753,
02TC003,1,1966/08/27,765,
02TC003,1,1966/08/28,623,
02TC003,1,1966/08/29,532,
02TC003,1,1966/08/30,801,
02TC003,1,1966/08/31,776,
02TC003,1,1966/09/01,813,
02TC003,1,1966/09/02,841,
02TC003,1,1966/09/03,640,
02TC003,1,1966/09/04,714,
02TC003,1,1966/09/05,447,
02TC003,1,1966/09/06,722,
02TC003,1,1966/09/07,731,
02TC003,1,1966/09/08,810,
02TC003,1,1966/09/09,816,
02TC003,1,1966/09/10,719,
02TC003,1,1966/09/11,629,
02TC003,1,1966/09/12,728,
02TC003,1,1966/09/13,453,
02TC003,1,1966/09/14,382,
02TC003,1,1966/09/15,439,
02TC003,1,1966/09/16,408,
02TC003,1,1966/09/17,229,
02TC003,1,1966/09/18,216,
02TC003,1,1966/09/19,479,
02TC003,1,1966/09/20,484,
02TC003,1,1966/09/21,521,
02TC003,1,1966/09/22,507,
02TC003,1,1966/09/23,490,
02TC003,1,1966/09/24,262,
02TC003,1,1966/09/25,219,
02TC003,1,1966/09/26,408,
02TC003,1,1966/09/27,450,
02TC003,1,1966/09/28,442,
02TC003,1,1966/09/29,524,
02TC003,1,1966/09/30,439,
02TC003,1,1966/10/01,281,
02TC003,1,1966/10/02,157,
02TC003,1,1966/10/03,518,
02TC003,1,1966/10/04,504,
02TC003,1,1966/10/05,481,
02TC003,1,1966/10/06,513,
02TC003,1,1966/10/07,493,
02TC003,1,1966/10/08,176,
02TC003,1,1966/10/09,136,
02TC003,1,1966/10/10,230,
02TC003,1,1966/10/11,498,
02TC003,1,1966/10/12,411,
02TC003,1,1966/10/13,311,
02TC003,1,1966/10/14,365,
02TC003,1,1966/10/15,235,
02TC003,1,1966/10/16,219,
02TC003,1,1966/10/17,490,
02TC003,1,1966/10/18,442,
02TC003,1,1966/10/19,521,
02TC003,1,1966/10/20,498,
02TC003,1,1966/10/21,416,
02TC003,1,1966/10/22,300,
02TC003,1,1966/10/23,173,
02TC003,1,1966/10/24,396,
02TC003,1,1966/10/25,374,
02TC003,1,1966/10/26,334,
02TC003,1,1966/10/27,399,
02TC003,1,1966/10/28,408,
02TC003,1,1966/10/29,173,
02TC003,1,1966/10/30,162,
02TC003,1,1966/10/31,589,
02TC003,1,1966/11/01,430,
02TC003,1,1966/11/02,561,
02TC003,1,1966/11/03,538,
02TC003,1,1966/11/04,762,
02TC003,1,1966/11/05,1930,
02TC003,1,1966/11/06,1680,
02TC003,1,1966/11/07,1140,
02TC003,1,1966/11/08,1640,
02TC003,1,1966/11/09,1050,
02TC003,1,1966/11/10,988,
02TC003,1,1966/11/11,1060,
02TC003,1,1966/11/12,1120,
02TC003,1,1966/11/13,1550,
02TC003,1,1966/11/14,1190,
02TC003,1,1966/11/15,558,
02TC003,1,1966/11/16,609,
02TC003,1,1966/11/17,555,
02TC003,1,1966/11/18,620,
02TC003,1,1966/11/19,589,
02TC003,1,1966/11/20,204,
02TC003,1,1966/11/21,589,
02TC003,1,1966/11/22,549,
02TC003,1,1966/11/23,504,
02TC003,1,1966/11/24,643,
02TC003,1,1966/11/25,733,
02TC003,1,1966/11/26,682,
02TC003,1,1966/11/27,481,
02TC003,1,1966/11/28,595,
02TC003,1,1966/11/29,530,
02TC003,1,1966/11/30,665,
02TC003,1,1966/12/01,504,
02TC003,1,1966/12/02,504,
02TC003,1,1966/12/03,459,
02TC003,1,1966/12/04,309,
02TC003,1,1966/12/05,569,
02TC003,1,1966/12/06,547,
02TC003,1,1966/12/07,521,
02TC003,1,1966/12/08,402,
02TC003,1,1966/12/09,453,
02TC003,1,1966/12/10,484,
02TC003,1,1966/12/11,348,
02TC003,1,1966/12/12,521,
02TC003,1,1966/12/13,515,
02TC003,1,1966/12/14,496,
02TC003,1,1966/12/15,583,
02TC003,1,1966/12/16,634,
02TC003,1,1966/12/17,597,
02TC003,1,1966/12/18,450,
02TC003,1,1966/12/19,589,
02TC003,1,1966/12/20,739,
02TC003,1,1966/12/21,643,
02TC003,1,1966/12/22,651,
02TC003,1,1966/12/23,697,
02TC003,1,1966/12/24,504,
02TC003,1,1966/12/25,300,
02TC003,1,1966/12/26,428,
02TC003,1,1966/12/27,665,
02TC003,1,1966/12/28,790,
02TC003,1,1966/12/29,804,
02TC003,1,1966/12/30,699,
02TC003,1,1966/12/31,481,
02TC003,1,1967/01/01,297,
02TC003,1,1967/01/02,337,
02TC003,1,1967/01/03,623,
02TC003,1,1967/01/04,592,
02TC003,1,1967/01/05,473,
02TC003,1,1967/01/06,518,
02TC003,1,1967/01/07,674,
02TC003,1,1967/01/08,425,
02TC003,1,1967/01/09,612,
02TC003,1,1967/01/10,583,
02TC003,1,1967/01/11,515,
02TC003,1,1967/01/12,547,
02TC003,1,1967/01/13,473,
02TC003,1,1967/01/14,391,
02TC003,1,1967/01/15,314,
02TC003,1,1967/01/16,612,
02TC003,1,1967/01/17,637,
02TC003,1,1967/01/18,682,
02TC003,1,1967/01/19,654,
02TC003,1,1967/01/20,532,
02TC003,1,1967/01/21,496,
02TC003,1,1967/01/22,362,
02TC003,1,1967/01/23,527,
02TC003,1,1967/01/24,453,
02TC003,1,1967/01/25,442,
02TC003,1,1967/01/26,365,
02TC003,1,1967/01/27,501,
02TC003,1,1967/01/28,382,
02TC003,1,1967/01/29,244,
02TC003,1,1967/01/30,445,
02TC003,1,1967/01/31,368,
02TC003,1,1967/02/01,413,
02TC003,1,1967/02/02,402,
02TC003,1,1967/02/03,507,
02TC003,1,1967/02/04,382,
02TC003,1,1967/02/05,216,
02TC003,1,1967/02/06,702,
02TC003,1,1967/02/07,739,
02TC003,1,1967/02/08,663,
02TC003,1,1967/02/09,586,
02TC003,1,1967/02/10,566,
02TC003,1,1967/02/11,447,
02TC003,1,1967/02/12,462,
02TC003,1,1967/02/13,736,
02TC003,1,1967/02/14,731,
02TC003,1,1967/02/15,578,
02TC003,1,1967/02/16,637,
02TC003,1,1967/02/17,725,
02TC003,1,1967/02/18,442,
02TC003,1,1967/02/19,328,
02TC003,1,1967/02/20,586,
02TC003,1,1967/02/21,524,
02TC003,1,1967/02/22,462,
02TC003,1,1967/02/23,496,
02TC003,1,1967/02/24,711,
02TC003,1,1967/02/25,535,
02TC003,1,1967/02/26,300,
02TC003,1,1967/02/27,631,
02TC003,1,1967/02/28,413,
02TC003,1,1967/03/01,445,
02TC003,1,1967/03/02,439,
02TC003,1,1967/03/03,413,
02TC003,1,1967/03/04,309,
02TC003,1,1967/03/05,268,
02TC003,1,1967/03/06,453,
02TC003,1,1967/03/07,430,
02TC003,1,1967/03/08,473,
02TC003,1,1967/03/09,487,
02TC003,1,1967/03/10,354,
02TC003,1,1967/03/11,300,
02TC003,1,1967/03/12,243,
02TC003,1,1967/03/13,600,
02TC003,1,1967/03/14,382,
02TC003,1,1967/03/15,365,
02TC003,1,1967/03/16,433,
02TC003,1,1967/03/17,549,
02TC003,1,1967/03/18,320,
02TC003,1,1967/03/19,211,
02TC003,1,1967/03/20,357,
02TC003,1,1967/03/21,328,
02TC003,1,1967/03/22,362,
02TC003,1,1967/03/23,345,
02TC003,1,1967/03/24,211,
02TC003,1,1967/03/25,194,
02TC003,1,1967/03/26,194,
02TC003,1,1967/03/27,277,
02TC003,1,1967/03/28,292,
02TC003,1,1967/03/29,309,
02TC003,1,1967/03/30,317,
02TC003,1,1967/03/31,200,
02TC003,1,1967/04/01,108,
02TC003,1,1967/04/02,113,
02TC003,1,1967/04/03,251,
02TC003,1,1967/04/04,258,
02TC003,1,1967/04/05,182,
02TC003,1,1967/04/06,219,
02TC003,1,1967/04/07,187,
02TC003,1,1967/04/08,102,
02TC003,1,1967/04/09,101,
02TC003,1,1967/04/10,306,
02TC003,1,1967/04/11,223,
02TC003,1,1967/04/12,188,
02TC003,1,1967/04/13,197,
02TC003,1,1967/04/14,142,
02TC003,1,1967/04/15,129,
02TC003,1,1967/04/16,122,
02TC003,1,1967/04/17,306,
02TC003,1,1967/04/18,220,
02TC003,1,1967/04/19,154,
02TC003,1,1967/04/20,234,
02TC003,1,1967/04/21,144,
02TC003,1,1967/04/22,105,
02TC003,1,1967/04/23,129,
02TC003,1,1967/04/24,292,
02TC003,1,1967/04/25,360,
02TC003,1,1967/04/26,311,
02TC003,1,1967/04/27,124,
02TC003,1,1967/04/28,119,
02TC003,1,1967/04/29,215,
02TC003,1,1967/04/30,99.1,
02TC003,1,1967/05/01,136,
02TC003,1,1967/05/02,126,
02TC003,1,1967/05/03,139,
02TC003,1,1967/05/04,114,
02TC003,1,1967/05/05,231,
02TC003,1,1967/05/06,149,
02TC003,1,1967/05/07,148,
02TC003,1,1967/05/08,303,
02TC003,1,1967/05/09,331,
02TC003,1,1967/05/10,265,
02TC003,1,1967/05/11,253,
02TC003,1,1967/05/12,252,
02TC003,1,1967/05/13,164,
02TC003,1,1967/05/14,148,
02TC003,1,1967/05/15,309,
02TC003,1,1967/05/16,269,
02TC003,1,1967/05/17,153,
02TC003,1,1967/05/18,185,
02TC003,1,1967/05/19,227,
02TC003,1,1967/05/20,139,
02TC003,1,1967/05/21,146,
02TC003,1,1967/05/22,396,
02TC003,1,1967/05/23,481,
02TC003,1,1967/05/24,493,
02TC003,1,1967/05/25,467,
02TC003,1,1967/05/26,442,
