 ID,PARAM,Date,Flow,SYM
02SB004,1,1964/03/13,365,
02SB004,1,1964/03/14,425,
02SB004,1,1964/03/15,253,
02SB004,1,1964/03/16,391,
02SB004,1,1964/03/17,385,
02SB004,1,1964/03/18,408,
02SB004,1,1964/03/19,453,
02SB004,1,1964/03/20,487,
02SB004,1,1964/03/21,484,
02SB004,1,1964/03/22,191,
02SB004,1,1964/03/23,394,
02SB004,1,1964/03/24,413,
02SB004,1,1964/03/25,374,
02SB004,1,1964/03/26,442,
02SB004,1,1964/03/27,331,
02SB004,1,1964/03/28,433,
02SB004,1,1964/03/29,275,
02SB004,1,1964/03/30,371,
02SB004,1,1964/03/31,490,
02SB004,1,1964/04/01,490,
02SB004,1,1964/04/02,530,
02SB004,1,1964/04/03,490,
02SB004,1,1964/04/04,453,
02SB004,1,1964/04/05,162,
02SB004,1,1964/04/06,337,
02SB004,1,1964/04/07,348,
02SB004,1,1964/04/08,422,
02SB004,1,1964/04/09,377,
02SB004,1,1964/04/10,416,
02SB004,1,1964/04/11,334,
02SB004,1,1964/04/12,228,
02SB004,1,1964/04/13,379,
02SB004,1,1964/04/14,300,
02SB004,1,1964/04/15,273,
02SB004,1,1964/04/16,279,
02SB004,1,1964/04/17,280,
02SB004,1,1964/04/18,242,
02SB004,1,1964/04/19,99.7,
02SB004,1,1964/04/20,309,
02SB004,1,1964/04/21,245,
02SB004,1,1964/04/22,283,
02SB004,1,1964/04/23,270,
02SB004,1,1964/04/24,229,
02SB004,1,1964/04/25,159,
02SB004,1,1964/04/26,49.8,
02SB004,1,1964/04/27,213,
02SB004,1,1964/04/28,242,
02SB004,1,1964/04/29,297,
02SB004,1,1964/04/30,241,
02SB004,1,1964/05/01,228,
02SB004,1,1964/05/02,210,
02SB004,1,1964/05/03,86.1,
02SB004,1,1964/05/04,357,
02SB004,1,1964/05/05,357,
02SB004,1,1964/05/06,360,
02SB004,1,1964/05/07,340,
02SB004,1,1964/05/08,377,
02SB004,1,1964/05/09,334,
02SB004,1,1964/05/10,114,
02SB004,1,1964/05/11,391,
02SB004,1,1964/05/12,368,
02SB004,1,1964/05/13,328,
02SB004,1,1964/05/14,317,
02SB004,1,1964/05/15,275,
02SB004,1,1964/05/16,210,
02SB004,1,1964/05/17,35.4,
02SB004,1,1964/05/18,175,
02SB004,1,1964/05/19,244,
02SB004,1,1964/05/20,272,
02SB004,1,1964/05/21,351,
02SB004,1,1964/05/22,416,
02SB004,1,1964/05/23,266,
02SB004,1,1964/05/24,45.6,
02SB004,1,1964/05/25,211,
02SB004,1,1964/05/26,215,
02SB004,1,1964/05/27,268,
02SB004,1,1964/05/28,362,
02SB004,1,1964/05/29,326,
02SB004,1,1964/05/30,179,
02SB004,1,1964/05/31,70.2,
02SB004,1,1964/06/01,234,
02SB004,1,1964/06/02,261,
02SB004,1,1964/06/03,286,
02SB004,1,1964/06/04,283,
02SB004,1,1964/06/05,351,
02SB004,1,1964/06/06,153,
02SB004,1,1964/06/07,64.6,
02SB004,1,1964/06/08,311,
02SB004,1,1964/06/09,196,
02SB004,1,1964/06/10,228,
02SB004,1,1964/06/11,289,
02SB004,1,1964/06/12,206,
02SB004,1,1964/06/13,233,
02SB004,1,1964/06/14,20.1,
02SB004,1,1964/06/15,300,
02SB004,1,1964/06/16,206,
02SB004,1,1964/06/17,205,
02SB004,1,1964/06/18,221,
02SB004,1,1964/06/19,240,
02SB004,1,1964/06/20,114,
02SB004,1,1964/06/21,33.1,
02SB004,1,1964/06/22,337,
02SB004,1,1964/06/23,257,
02SB004,1,1964/06/24,92.3,
02SB004,1,1964/06/25,311,
02SB004,1,1964/06/26,276,
02SB004,1,1964/06/27,225,
02SB004,1,1964/06/28,13,
02SB004,1,1964/06/29,225,
02SB004,1,1964/06/30,236,
02SB004,1,1964/07/01,173,
02SB004,1,1964/07/02,303,
02SB004,1,1964/07/03,331,
