"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-08-01 00:00","2011","08","01","00:00"," ","22.9","","17.6","","72","","20","","19","","25.0","","100.74","","29","","","","Clear"
"2011-08-01 01:00","2011","08","01","01:00"," ","22.9","","18.0","","74","","22","","17","","25.0","","100.66","","29","","","","Mostly Cloudy"
"2011-08-01 02:00","2011","08","01","02:00"," ","22.6","","17.9","","75","","21","","22","","25.0","","100.59","","29","","","","Clear"
"2011-08-01 03:00","2011","08","01","03:00"," ","22.5","","18.2","","77","","25","","17","","25.0","","100.59","","29","","","","Mainly Clear"
"2011-08-01 04:00","2011","08","01","04:00"," ","22.0","","18.0","","78","","25","","13","","25.0","","100.60","","28","","","","Mainly Clear"
"2011-08-01 05:00","2011","08","01","05:00"," ","22.3","","18.3","","78","","23","","20","","24.1","","100.53","","29","","","","Mainly Clear"
"2011-08-01 06:00","2011","08","01","06:00"," ","22.7","","18.5","","77","","25","","9","","24.1","","100.52","","29","","","","Mainly Clear"
"2011-08-01 07:00","2011","08","01","07:00"," ","23.9","","19.1","","75","","26","","19","","24.1","","100.49","","31","","","","Mainly Clear"
"2011-08-01 08:00","2011","08","01","08:00"," ","24.3","","19.2","","73","","28","","13","","24.1","","100.49","","31","","","","Mostly Cloudy"
"2011-08-01 09:00","2011","08","01","09:00"," ","24.4","","19.3","","73","","25","","11","","24.1","","100.45","","31","","","","Cloudy"
"2011-08-01 10:00","2011","08","01","10:00"," ","25.6","","19.5","","69","","29","","11","","24.1","","100.45","","33","","","","Mostly Cloudy"
"2011-08-01 11:00","2011","08","01","11:00"," ","26.7","","19.0","","63","","27","","13","","24.1","","100.38","","33","","","","Mostly Cloudy"
"2011-08-01 12:00","2011","08","01","12:00"," ","28.5","","18.9","","56","","23","","22","","24.1","","100.32","","35","","","","Mainly Clear"
"2011-08-01 13:00","2011","08","01","13:00"," ","29.7","","18.3","","50","","27","","22","","24.1","","100.23","","36","","","","Mainly Clear"
"2011-08-01 14:00","2011","08","01","14:00"," ","29.4","","18.0","","50","","24","","24","","24.1","","100.16","","35","","","","Mostly Cloudy"
"2011-08-01 15:00","2011","08","01","15:00"," ","21.8","","16.8","","73","","33","","20","","19.3","","100.16","","27","","","","Thunderstorms,Moderate Rain Showers"
"2011-08-01 16:00","2011","08","01","16:00"," ","22.2","","20.2","","88","","12","","11","","48.3","","100.13","","30","","","","Mostly Cloudy"
"2011-08-01 17:00","2011","08","01","17:00"," ","21.0","","18.3","","85","","12","","9","","24.1","","100.21","","27","","","","Mostly Cloudy"
"2011-08-01 18:00","2011","08","01","18:00"," ","21.4","","18.3","","83","","12","","13","","48.3","","100.22","","28","","","","Mostly Cloudy"
"2011-08-01 19:00","2011","08","01","19:00"," ","21.5","","19.6","","89","","16","","11","","48.3","","100.20","","29","","","","Mostly Cloudy"
"2011-08-01 20:00","2011","08","01","20:00"," ","19.0","","17.8","","93","","2","","15","","19.3","","100.37","","","","","","Thunderstorms,Rain Showers"
"2011-08-01 21:00","2011","08","01","21:00"," ","20.6","","17.4","","82","","22","","20","","25.0","","100.36","","26","","","","Mostly Cloudy"
"2011-08-01 22:00","2011","08","01","22:00"," ","18.6","","16.2","","86","","28","","6","","25.0","","100.29","","","","","","Mostly Cloudy"
"2011-08-01 23:00","2011","08","01","23:00"," ","19.7","","17.2","","85","","27","","6","","25.0","","100.28","","","","","","Mostly Cloudy"
"2011-08-02 00:00","2011","08","02","00:00"," ","19.3","","17.0","","87","","27","","4","","25.0","","100.26","","","","","","Mainly Clear"
"2011-08-02 01:00","2011","08","02","01:00"," ","17.7","","16.7","","94","","","","0","","25.0","","100.22","","","","","","Clear"
"2011-08-02 02:00","2011","08","02","02:00"," ","16.5","","15.9","","96","","","","0","","19.3","","100.19","","","","","","Mostly Cloudy"
"2011-08-02 03:00","2011","08","02","03:00"," ","18.2","","16.9","","92","","35","","17","","19.3","","100.25","","","","","","Thunderstorms,Rain Showers"
"2011-08-02 04:00","2011","08","02","04:00"," ","18.2","","16.2","","88","","6","","7","","19.3","","100.19","","","","","","Mainly Clear"
"2011-08-02 05:00","2011","08","02","05:00"," ","18.2","","16.1","","88","","6","","7","","48.3","","100.16","","","","","","Mostly Cloudy"
"2011-08-02 06:00","2011","08","02","06:00"," ","18.1","","15.5","","85","","1","","4","","48.3","","100.20","","","","","","Mostly Cloudy"
"2011-08-02 07:00","2011","08","02","07:00"," ","19.2","","15.3","","78","","3","","4","","48.3","","100.25","","","","","","Mostly Cloudy"
"2011-08-02 08:00","2011","08","02","08:00"," ","20.4","","16.2","","77","","1","","9","","48.3","","100.29","","25","","","","Mostly Cloudy"
"2011-08-02 09:00","2011","08","02","09:00"," ","20.5","","15.2","","72","","2","","9","","24.1","","100.32","","25","","","","Mostly Cloudy"
"2011-08-02 10:00","2011","08","02","10:00"," ","21.9","","15.8","","68","","","","0","","24.1","","100.31","","26","","","","Mostly Cloudy"
"2011-08-02 11:00","2011","08","02","11:00"," ","21.3","","15.8","","71","","30","","4","","24.1","","100.27","","26","","","","Mostly Cloudy"
