"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2009-09-01 00:00","2009","09","01","00:00"," ","12.3","","8.9","","80","","","","0","","25.0","","101.91","","","","","","Clear"
"2009-09-01 01:00","2009","09","01","01:00"," ","12.1","","9.2","","82","","","","0","","25.0","","101.92","","","","","","Clear"
"2009-09-01 02:00","2009","09","01","02:00"," ","10.2","","8.7","","90","","24","","6","","25.0","","101.92","","","","","","Clear"
"2009-09-01 03:00","2009","09","01","03:00"," ","11.6","","9.6","","88","","25","","9","","25.0","","101.95","","","","","","Clear"
"2009-09-01 04:00","2009","09","01","04:00"," ","11.4","","9.2","","86","","25","","9","","25.0","","101.95","","","","","","Clear"
"2009-09-01 05:00","2009","09","01","05:00"," ","11.1","","8.3","","83","","23","","9","","24.1","","101.98","","","","","","Clear"
"2009-09-01 06:00","2009","09","01","06:00"," ","11.2","","8.6","","84","","23","","7","","48.3","","102.03","","","","","","Clear"
"2009-09-01 07:00","2009","09","01","07:00"," ","13.0","","9.3","","78","","25","","9","","48.3","","102.10","","","","","","Clear"
"2009-09-01 08:00","2009","09","01","08:00"," ","14.7","","9.3","","70","","24","","11","","48.3","","102.12","","","","","","Clear"
"2009-09-01 09:00","2009","09","01","09:00"," ","17.2","","8.8","","58","","24","","15","","48.3","","102.12","","","","","","Clear"
"2009-09-01 10:00","2009","09","01","10:00"," ","17.9","","10.0","","60","","21","","20","","48.3","","102.13","","","","","","Clear"
"2009-09-01 11:00","2009","09","01","11:00"," ","19.2","","9.7","","54","","23","","20","","48.3","","102.11","","","","","","Clear"
"2009-09-01 12:00","2009","09","01","12:00"," ","20.7","","9.3","","48","","22","","22","","48.3","","102.05","","","","","","Mainly Clear"
"2009-09-01 13:00","2009","09","01","13:00"," ","20.8","","9.9","","50","","22","","26","","48.3","","102.02","","","","","","Clear"
"2009-09-01 14:00","2009","09","01","14:00"," ","21.6","","9.6","","46","","22","","20","","48.3","","101.97","","","","","","Clear"
"2009-09-01 15:00","2009","09","01","15:00"," ","21.8","","9.5","","45","","22","","22","","48.3","","101.93","","","","","","Mainly Clear"
"2009-09-01 16:00","2009","09","01","16:00"," ","22.2","","7.2","","38","","25","","24","","48.3","","101.89","","","","","","Clear"
"2009-09-01 17:00","2009","09","01","17:00"," ","21.5","","7.9","","42","","26","","22","","48.3","","101.88","","","","","","Clear"
"2009-09-01 18:00","2009","09","01","18:00"," ","20.4","","8.7","","47","","25","","15","","48.3","","101.89","","","","","","Clear"
"2009-09-01 19:00","2009","09","01","19:00"," ","19.6","","8.4","","48","","24","","11","","25.0","","101.91","","","","","","Mainly Clear"
"2009-09-01 20:00","2009","09","01","20:00"," ","19.4","","10.8","","57","","22","","15","","25.0","","101.96","","","","","","Mainly Clear"
"2009-09-01 21:00","2009","09","01","21:00"," ","18.6","","10.8","","60","","23","","7","","25.0","","101.97","","","","","","Clear"
"2009-09-01 22:00","2009","09","01","22:00"," ","16.0","","11.1","","73","","25","","9","","25.0","","102.00","","","","","","Clear"
"2009-09-01 23:00","2009","09","01","23:00"," ","16.8","","10.3","","65","","25","","9","","25.0","","102.00","","","","","","Clear"
"2009-09-02 00:00","2009","09","02","00:00"," ","16.2","","11.6","","74","","25","","4","","25.0","","102.04","","","","","","Clear"
"2009-09-02 01:00","2009","09","02","01:00"," ","15.8","","11.2","","74","","23","","9","","25.0","","102.04","","","","","","Clear"
"2009-09-02 02:00","2009","09","02","02:00"," ","15.8","","11.5","","76","","23","","11","","25.0","","102.04","","","","","","Clear"
"2009-09-02 03:00","2009","09","02","03:00"," ","14.4","","11.2","","81","","25","","7","","25.0","","102.03","","","","","","Clear"
"2009-09-02 04:00","2009","09","02","04:00"," ","12.8","","10.6","","86","","25","","9","","25.0","","102.01","","","","","","Clear"
"2009-09-02 05:00","2009","09","02","05:00"," ","14.0","","11.5","","85","","24","","11","","24.1","","102.02","","","","","","Clear"
"2009-09-02 06:00","2009","09","02","06:00"," ","14.0","","11.6","","85","","24","","9","","48.3","","102.06","","","","","","Clear"
"2009-09-02 07:00","2009","09","02","07:00"," ","15.8","","12.1","","79","","25","","19","","48.3","","102.07","","","","","","Clear"
"2009-09-02 08:00","2009","09","02","08:00"," ","17.3","","12.5","","73","","25","","17","","48.3","","102.06","","","","","","Clear"
"2009-09-02 09:00","2009","09","02","09:00"," ","18.8","","13.2","","70","","22","","17","","48.3","","102.06","","","","","","Clear"
"2009-09-02 10:00","2009","09","02","10:00"," ","19.6","","13.5","","68","","21","","20","","48.3","","102.03","","","","","","Clear"
"2009-09-02 11:00","2009","09","02","11:00"," ","21.2","","13.0","","59","","22","","22","","48.3","","102.02","","","","","","Clear"
"2009-09-02 12:00","2009","09","02","12:00"," ","22.2","","13.3","","57","","22","","26","","48.3","","101.98","","25","","","","Clear"
"2009-09-02 13:00","2009","09","02","13:00"," ","22.8","","13.5","","56","","22","","26","","48.3","","101.93","","26","","","","Clear"
"2009-09-02 14:00","2009","09","02","14:00"," ","23.8","","13.2","","51","","22","","22","","48.3","","101.85","","27","","","","Clear"
"2009-09-02 15:00","2009","09","02","15:00"," ","24.0","","12.9","","50","","23","","20","","48.3","","101.79","","27","","","","Clear"
"2009-09-02 16:00","2009","09","02","16:00"," ","24.2","","14.1","","53","","23","","20","","48.3","","101.74","","28","","","","Clear"
"2009-09-02 17:00","2009","09","02","17:00"," ","23.7","","14.5","","56","","24","","19","","48.3","","101.73","","27","","","","Clear"
"2009-09-02 18:00","2009","09","02","18:00"," ","22.8","","14.7","","60","","23","","17","","48.3","","101.71","","27","","","","Mainly Clear"
"2009-09-02 19:00","2009","09","02","19:00"," ","21.7","","15.3","","67","","23","","13","","25.0","","101.70","","26","","","","Mainly Clear"
"2009-09-02 20:00","2009","09","02","20:00"," ","21.1","","15.3","","69","","23","","13","","25.0","","101.72","","25","","","","Mainly Clear"
"2009-09-02 21:00","2009","09","02","21:00"," ","20.3","","14.1","","68","","24","","19","","25.0","","101.74","","","","","","Clear"
"2009-09-02 22:00","2009","09","02","22:00"," ","19.7","","13.1","","66","","25","","17","","25.0","","101.71","","","","","","Clear"
"2009-09-02 23:00","2009","09","02","23:00"," ","18.9","","13.4","","70","","25","","15","","25.0","","101.71","","","","","","Mainly Clear"
"2009-09-03 00:00","2009","09","03","00:00"," ","16.8","","13.2","","79","","26","","9","","25.0","","101.70","","","","","","Mainly Clear"
"2009-09-03 01:00","2009","09","03","01:00"," ","17.1","","13.7","","80","","25","","7","","25.0","","101.70","","","","","","Clear"
"2009-09-03 02:00","2009","09","03","02:00"," ","16.6","","13.9","","84","","25","","6","","25.0","","101.68","","","","","","Clear"
"2009-09-03 03:00","2009","09","03","03:00"," ","16.0","","13.8","","87","","23","","9","","25.0","","101.68","","","","","","Clear"
"2009-09-03 04:00","2009","09","03","04:00"," ","16.0","","13.8","","87","","23","","11","","25.0","","101.68","","","","","","Clear"
"2009-09-03 05:00","2009","09","03","05:00"," ","15.7","","13.1","","85","","25","","13","","25.0","","101.68","","","","","","Clear"
"2009-09-03 06:00","2009","09","03","06:00"," ","15.6","","13.2","","86","","25","","15","","24.1","","101.70","","","","","","Clear"
"2009-09-03 07:00","2009","09","03","07:00"," ","16.6","","13.4","","81","","25","","20","","24.1","","101.69","","","","","","Clear"
"2009-09-03 08:00","2009","09","03","08:00"," ","17.5","","13.6","","78","","26","","13","","24.1","","101.69","","","","","","Clear"
"2009-09-03 09:00","2009","09","03","09:00"," ","19.3","","13.9","","71","","23","","11","","48.3","","101.67","","","","","","Clear"
