"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-12-01 00:00","2008","12","01","00:00"," ","0.5","","-1.3","","88","","6","","24","","12.9","","99.76","","","","","","Snow,Ice Pellets"
"2008-12-01 01:00","2008","12","01","01:00"," ","0.7","","-1.0","","88","","6","","24","","12.9","","99.65","","","","","","Rain,Ice Pellets"
"2008-12-01 02:00","2008","12","01","02:00"," ","0.7","","-0.8","","90","","6","","22","","12.9","","99.52","","","","","","Rain"
"2008-12-01 03:00","2008","12","01","03:00"," ","0.8","","-0.6","","90","","6","","26","","9.7","","99.29","","","","","","Rain"
"2008-12-01 04:00","2008","12","01","04:00"," ","0.8","","-0.8","","89","","5","","33","","6.4","","99.07","","","","","","Rain"
"2008-12-01 05:00","2008","12","01","05:00"," ","1.0","","-0.3","","91","","5","","20","","6.4","","99.04","","","","","","Rain"
"2008-12-01 06:00","2008","12","01","06:00"," ","1.1","","-0.2","","91","","5","","24","","6.4","","98.99","","","","","","Rain"
"2008-12-01 07:00","2008","12","01","07:00"," ","1.1","","-0.1","","92","","5","","20","","4.8","","98.90","","","","","","Rain"
"2008-12-01 08:00","2008","12","01","08:00"," ","1.5","","0.5","","93","","7","","15","","12.9","","98.83","","","","","","Cloudy"
"2008-12-01 09:00","2008","12","01","09:00"," ","2.1","","0.8","","91","","5","","17","","16.1","","98.80","","","","","","Cloudy"
"2008-12-01 10:00","2008","12","01","10:00"," ","2.9","","1.9","","93","","12","","4","","11.3","","98.88","","","","","","Drizzle"
"2008-12-01 11:00","2008","12","01","11:00"," ","4.6","","3.6","","93","","13","","7","","24.1","","98.84","","","","","","Mainly Clear"
"2008-12-01 12:00","2008","12","01","12:00"," ","6.8","","4.4","","85","","20","","15","","24.1","","98.85","","","","","","Mostly Cloudy"
"2008-12-01 13:00","2008","12","01","13:00"," ","7.6","","2.4","","70","","22","","22","","24.1","","98.87","","","","","","Mostly Cloudy"
"2008-12-01 14:00","2008","12","01","14:00"," ","5.9","","2.6","","79","","26","","35","","24.1","","99.01","","","","","","Rain Showers"
"2008-12-01 15:00","2008","12","01","15:00"," ","5.1","","2.7","","84","","24","","7","","48.3","","99.04","","","","","","Cloudy"
"2008-12-01 16:00","2008","12","01","16:00"," ","4.6","","2.1","","84","","24","","6","","48.3","","99.07","","","","","","Mostly Cloudy"
"2008-12-01 17:00","2008","12","01","17:00"," ","3.9","","1.2","","83","","26","","22","","25.0","","99.20","","","","","","Cloudy"
"2008-12-01 18:00","2008","12","01","18:00"," ","3.9","","1.2","","83","","24","","19","","25.0","","99.28","","","","","","Rain Showers"
"2008-12-01 19:00","2008","12","01","19:00"," ","3.5","","1.5","","87","","20","","19","","25.0","","99.28","","","","","","Mostly Cloudy"
"2008-12-01 20:00","2008","12","01","20:00"," ","3.9","","1.8","","86","","22","","15","","16.1","","99.38","","","","","","Rain Showers"
"2008-12-01 21:00","2008","12","01","21:00"," ","3.7","","1.1","","83","","21","","20","","25.0","","99.38","","","","","","Mostly Cloudy"
"2008-12-01 22:00","2008","12","01","22:00"," ","2.9","","0.4","","84","","19","","19","","25.0","","99.43","","","","","","Mainly Clear"
"2008-12-01 23:00","2008","12","01","23:00"," ","3.5","","-0.5","","75","","20","","24","","25.0","","99.45","","","","","","Mostly Cloudy"
"2008-12-02 00:00","2008","12","02","00:00"," ","4.0","","-1.0","","70","","20","","26","","19.3","","99.49","","","","","","Cloudy"
"2008-12-02 01:00","2008","12","02","01:00"," ","4.1","","-1.2","","68","","21","","24","","25.0","","99.56","","","","","","Cloudy"
"2008-12-02 02:00","2008","12","02","02:00"," ","4.3","","-1.1","","68","","21","","28","","25.0","","99.68","","","","","","Cloudy"
"2008-12-02 03:00","2008","12","02","03:00"," ","4.1","","-0.8","","70","","22","","20","","25.0","","99.76","","","","","","Cloudy"
"2008-12-02 04:00","2008","12","02","04:00"," ","4.3","","-0.8","","69","","23","","32","","25.0","","99.80","","","","","","Cloudy"
"2008-12-02 05:00","2008","12","02","05:00"," ","3.9","","-1.0","","70","","22","","33","","25.0","","99.91","","","","","","Mostly Cloudy"
"2008-12-02 06:00","2008","12","02","06:00"," ","2.6","","-1.7","","73","","23","","28","","25.0","","100.06","","","","","","Mainly Clear"
"2008-12-02 07:00","2008","12","02","07:00"," ","2.2","","-1.8","","75","","23","","30","","24.1","","100.17","","","","","","Cloudy"
"2008-12-02 08:00","2008","12","02","08:00"," ","2.3","","-2.1","","73","","23","","30","","24.1","","100.28","","","","","","Mostly Cloudy"
"2008-12-02 09:00","2008","12","02","09:00"," ","2.5","","-3.3","","66","","23","","30","","24.1","","100.37","","","","","","Cloudy"
"2008-12-02 10:00","2008","12","02","10:00"," ","2.6","","-2.8","","68","","23","","28","","24.1","","100.48","","","","","","Cloudy"
"2008-12-02 11:00","2008","12","02","11:00"," ","2.4","","-2.8","","68","","23","","32","","24.1","","100.59","","","","","","Snow Showers"
"2008-12-02 12:00","2008","12","02","12:00"," ","2.3","","-2.9","","68","","25","","28","","24.1","","100.67","","","","","","Cloudy"
