"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2009-12-01 00:00","2009","12","01","00:00"," ","-2.2","","-6.9","","70","","25","","6","","25.0","","100.42","","","","-5","","Clear"
"2009-12-01 01:00","2009","12","01","01:00"," ","-2.3","","-6.7","","72","","23","","11","","25.0","","100.44","","","","-6","","Mainly Clear"
"2009-12-01 02:00","2009","12","01","02:00"," ","-1.5","","-4.3","","81","","24","","7","","25.0","","100.47","","","","-4","","Mostly Cloudy"
"2009-12-01 03:00","2009","12","01","03:00"," ","-1.3","","-4.5","","79","","","","0","","25.0","","100.46","","","","","","Cloudy"
"2009-12-01 04:00","2009","12","01","04:00"," ","-0.5","","-3.4","","81","","20","","13","","25.0","","100.43","","","","-5","","Cloudy"
"2009-12-01 05:00","2009","12","01","05:00"," ","-0.6","","-5.0","","72","","22","","13","","25.0","","100.37","","","","-5","","Cloudy"
"2009-12-01 06:00","2009","12","01","06:00"," ","-0.8","","-4.9","","74","","26","","7","","25.0","","100.38","","","","-3","","Cloudy"
"2009-12-01 07:00","2009","12","01","07:00"," ","-0.3","","-4.9","","71","","20","","11","","48.3","","100.37","","","","-4","","Mostly Cloudy"
"2009-12-01 08:00","2009","12","01","08:00"," ","-0.1","","-4.6","","72","","20","","13","","48.3","","100.42","","","","-4","","Mostly Cloudy"
"2009-12-01 09:00","2009","12","01","09:00"," ","-0.2","","-4.0","","76","","17","","11","","48.3","","100.44","","","","-4","","Mostly Cloudy"
"2009-12-01 10:00","2009","12","01","10:00"," ","1.3","","-3.1","","72","","21","","17","","24.1","","100.48","","","","","","Mostly Cloudy"
"2009-12-01 11:00","2009","12","01","11:00"," ","1.9","","-1.7","","77","","23","","22","","24.1","","100.48","","","","","","Cloudy"
"2009-12-01 12:00","2009","12","01","12:00"," ","1.2","","-0.9","","86","","23","","22","","4.0","","100.47","","","","","","Snow"
"2009-12-01 13:00","2009","12","01","13:00"," ","1.8","","-0.5","","85","","24","","19","","16.1","","100.46","","","","","","Cloudy"
"2009-12-01 14:00","2009","12","01","14:00"," ","2.1","","-0.5","","83","","23","","13","","24.1","","100.47","","","","","","Cloudy"
"2009-12-01 15:00","2009","12","01","15:00"," ","2.2","","-0.5","","82","","24","","7","","24.1","","100.53","","","","","","Cloudy"
"2009-12-01 16:00","2009","12","01","16:00"," ","2.2","","-0.5","","82","","27","","6","","24.1","","100.61","","","","","","Cloudy"
"2009-12-01 17:00","2009","12","01","17:00"," ","2.2","","-0.6","","82","","25","","11","","25.0","","100.71","","","","","","Mostly Cloudy"
"2009-12-01 18:00","2009","12","01","18:00"," ","1.9","","-0.3","","85","","28","","11","","25.0","","100.76","","","","","","Cloudy"
"2009-12-01 19:00","2009","12","01","19:00"," ","2.0","","-0.8","","82","","24","","13","","25.0","","100.87","","","","","","Cloudy"
"2009-12-01 20:00","2009","12","01","20:00"," ","1.8","","-2.4","","74","","24","","15","","25.0","","100.93","","","","","","Mostly Cloudy"
"2009-12-01 21:00","2009","12","01","21:00"," ","1.6","","-1.7","","79","","25","","15","","25.0","","101.01","","","","","","Mainly Clear"
"2009-12-01 22:00","2009","12","01","22:00"," ","2.2","","-1.1","","79","","24","","17","","25.0","","101.07","","","","","","Mostly Cloudy"
"2009-12-01 23:00","2009","12","01","23:00"," ","2.3","","-0.7","","81","","23","","13","","25.0","","101.09","","","","","","Mainly Clear"
"2009-12-02 00:00","2009","12","02","00:00"," ","1.7","","-0.6","","85","","25","","15","","25.0","","101.15","","","","","","Mainly Clear"
"2009-12-02 01:00","2009","12","02","01:00"," ","1.0","","-1.1","","86","","25","","9","","25.0","","101.18","","","","","","Mainly Clear"
"2009-12-02 02:00","2009","12","02","02:00"," ","0.1","","-1.6","","88","","27","","4","","25.0","","101.26","","","","","","Mainly Clear"
"2009-12-02 03:00","2009","12","02","03:00"," ","0.3","","-1.2","","90","","18","","4","","25.0","","101.25","","","","","","Clear"
"2009-12-02 04:00","2009","12","02","04:00"," ","0.1","","-1.8","","87","","21","","6","","25.0","","101.29","","","","","","Clear"
"2009-12-02 05:00","2009","12","02","05:00"," ","-0.6","","-2.4","","88","","19","","6","","25.0","","101.26","","","","-3","","Clear"
"2009-12-02 06:00","2009","12","02","06:00"," ","0.0","","-2.0","","86","","15","","6","","25.0","","101.35","","","","-2","","Mainly Clear"
