"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-01-01 00:00","2013","01","01","00:00"," ","-1.0","","-1.7","","95","","26","","35","","6.4","","99.89","","","","-8","","Snow"
"2013-01-01 01:00","2013","01","01","01:00"," ","-2.0","","-5.1","","79","","27","","35","","16.1","","99.93","","","","-10","","Mainly Clear"
"2013-01-01 02:00","2013","01","01","02:00"," ","-2.7","","-6.0","","78","","30","","28","","19.3","","100.08","","","","-10","","Snow"
"2013-01-01 03:00","2013","01","01","03:00"," ","-5.6","","-11.7","","62","","28","","30","","25.0","","100.21","","","","-14","","Clear"
"2013-01-01 04:00","2013","01","01","04:00"," ","-7.7","","-12.6","","68","","29","","35","","19.3","","100.32","","","","-17","","Mainly Clear"
"2013-01-01 05:00","2013","01","01","05:00"," ","-9.7","","-14.8","","66","","28","","33","","25.0","","100.47","","","","-20","","Clear"
"2013-01-01 06:00","2013","01","01","06:00"," ","-11.1","","-17.0","","62","","30","","30","","25.0","","100.65","","","","-21","","Clear"
"2013-01-01 07:00","2013","01","01","07:00"," ","-12.2","","-17.2","","66","","28","","20","","25.0","","100.78","","","","-21","","Clear"
"2013-01-01 08:00","2013","01","01","08:00"," ","-13.0","","-17.7","","68","","26","","13","","24.1","","100.87","","","","-20","","Clear"
"2013-01-01 09:00","2013","01","01","09:00"," ","-13.0","","-17.3","","70","","27","","20","","24.1","","100.86","","","","-22","","Clear"
"2013-01-01 10:00","2013","01","01","10:00"," ","-12.6","","-17.8","","65","","28","","19","","24.1","","100.90","","","","-21","","Clear"
"2013-01-01 11:00","2013","01","01","11:00"," ","-12.2","","-17.6","","64","","28","","22","","24.1","","100.88","","","","-21","","Mainly Clear"
"2013-01-01 12:00","2013","01","01","12:00"," ","-11.8","","-17.2","","64","","27","","26","","24.1","","100.87","","","","-21","","Mainly Clear"
"2013-01-01 13:00","2013","01","01","13:00"," ","-11.3","","-17.4","","61","","25","","26","","24.1","","100.83","","","","-21","","Mainly Clear"
"2013-01-01 14:00","2013","01","01","14:00"," ","-11.3","","-17.4","","61","","26","","28","","24.1","","100.82","","","","-21","","Mainly Clear"
"2013-01-01 15:00","2013","01","01","15:00"," ","-11.4","","-17.6","","60","","26","","30","","24.1","","100.85","","","","-21","","Mainly Clear"
"2013-01-01 16:00","2013","01","01","16:00"," ","-12.0","","-18.0","","61","","27","","22","","24.1","","100.81","","","","-21","","Mainly Clear"
"2013-01-01 17:00","2013","01","01","17:00"," ","-13.0","","-18.4","","64","","27","","19","","25.0","","100.90","","","","-21","","Clear"
"2013-01-01 18:00","2013","01","01","18:00"," ","-13.4","","-18.4","","66","","25","","24","","25.0","","100.96","","","","-23","","Clear"
"2013-01-01 19:00","2013","01","01","19:00"," ","-14.1","","-18.7","","68","","25","","20","","25.0","","101.02","","","","-23","","Clear"
"2013-01-01 20:00","2013","01","01","20:00"," ","-14.3","","-19.0","","67","","25","","15","","25.0","","101.04","","","","-22","","Clear"
"2013-01-01 21:00","2013","01","01","21:00"," ","-14.8","","-19.5","","67","","24","","15","","25.0","","100.98","","","","-23","","Mainly Clear"
"2013-01-01 22:00","2013","01","01","22:00"," ","-16.3","","-20.2","","72","","27","","7","","25.0","","100.98","","","","-21","","Mostly Cloudy"
"2013-01-01 23:00","2013","01","01","23:00"," ","-15.4","","-19.8","","69","","26","","11","","25.0","","100.99","","","","-22","","Cloudy"
"2013-01-02 00:00","2013","01","02","00:00"," ","-14.0","","-18.4","","69","","24","","11","","19.3","","100.96","","","","-20","","Snow"
"2013-01-02 01:00","2013","01","02","01:00"," ","-14.1","","-18.3","","70","","24","","11","","25.0","","100.91","","","","-21","","Mostly Cloudy"
"2013-01-02 02:00","2013","01","02","02:00"," ","-14.3","","-18.3","","72","","26","","13","","25.0","","100.94","","","","-21","","Snow Showers"
"2013-01-02 03:00","2013","01","02","03:00"," ","-14.7","","-18.0","","76","","30","","9","","19.3","","100.91","","","","-20","","Snow"
"2013-01-02 04:00","2013","01","02","04:00"," ","-14.2","","-17.1","","79","","36","","6","","9.7","","100.83","","","","-18","","Snow"
"2013-01-02 05:00","2013","01","02","05:00"," ","-14.3","","-17.0","","80","","","","0","","6.4","","100.81","","","","","","Snow"
"2013-01-02 06:00","2013","01","02","06:00"," ","-14.4","","-16.8","","82","","33","","4","","6.4","","100.84","","","","-17","","Snow"
