"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2009-04-01 00:00","2009","04","01","00:00"," ","3.1","","-1.7","","71","","9","","17","","25.0","","101.79","","","","","","Mainly Clear"
"2009-04-01 01:00","2009","04","01","01:00"," ","2.8","","-1.7","","72","","8","","17","","25.0","","101.71","","","","","","Clear"
"2009-04-01 02:00","2009","04","01","02:00"," ","2.4","","-1.6","","75","","8","","15","","25.0","","101.63","","","","","","Clear"
"2009-04-01 03:00","2009","04","01","03:00"," ","1.9","","-1.4","","79","","5","","15","","25.0","","101.57","","","","","","Clear"
"2009-04-01 04:00","2009","04","01","04:00"," ","1.4","","-1.5","","81","","5","","17","","25.0","","101.47","","","","","","Mainly Clear"
"2009-04-01 05:00","2009","04","01","05:00"," ","1.1","","-1.5","","83","","4","","13","","25.0","","101.54","","","","","","Mostly Cloudy"
"2009-04-01 06:00","2009","04","01","06:00"," ","2.5","","-1.0","","78","","9","","19","","48.3","","101.49","","","","","","Mostly Cloudy"
"2009-04-01 07:00","2009","04","01","07:00"," ","2.9","","-0.6","","78","","11","","19","","24.1","","101.46","","","","","","Mostly Cloudy"
"2009-04-01 08:00","2009","04","01","08:00"," ","3.4","","0.2","","80","","11","","11","","24.1","","101.40","","","","","","Cloudy"
"2009-04-01 09:00","2009","04","01","09:00"," ","6.0","","1.6","","73","","15","","20","","24.1","","101.30","","","","","","Cloudy"
"2009-04-01 10:00","2009","04","01","10:00"," ","8.0","","2.7","","69","","17","","24","","24.1","","101.30","","","","","","Cloudy"
"2009-04-01 11:00","2009","04","01","11:00"," ","7.9","","2.4","","68","","16","","26","","24.1","","101.23","","","","","","Cloudy"
"2009-04-01 12:00","2009","04","01","12:00"," ","6.6","","2.7","","76","","16","","32","","24.1","","101.14","","","","","","Rain Showers"
"2009-04-01 13:00","2009","04","01","13:00"," ","6.1","","2.9","","80","","15","","32","","24.1","","101.07","","","","","","Rain"
"2009-04-01 14:00","2009","04","01","14:00"," ","6.4","","2.9","","78","","16","","28","","19.3","","101.03","","","","","","Rain"
"2009-04-01 15:00","2009","04","01","15:00"," ","6.2","","3.7","","84","","16","","17","","19.3","","100.98","","","","","","Rain"
"2009-04-01 16:00","2009","04","01","16:00"," ","6.4","","4.4","","87","","15","","22","","24.1","","100.92","","","","","","Cloudy"
"2009-04-01 17:00","2009","04","01","17:00"," ","6.5","","4.2","","85","","15","","17","","24.1","","100.85","","","","","","Rain"
"2009-04-01 18:00","2009","04","01","18:00"," ","6.7","","3.6","","81","","16","","20","","24.1","","100.84","","","","","","Cloudy"
