"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2009-08-01 00:00","2009","08","01","00:00"," ","20.3","","17.7","","85","","26","","13","","25.0","","100.90","","26","","","","Mainly Clear"
"2009-08-01 01:00","2009","08","01","01:00"," ","20.2","","17.7","","86","","25","","7","","25.0","","100.88","","26","","","","Cloudy"
"2009-08-01 02:00","2009","08","01","02:00"," ","19.9","","16.9","","83","","24","","9","","25.0","","100.86","","","","","","Mostly Cloudy"
"2009-08-01 03:00","2009","08","01","03:00"," ","19.3","","16.3","","83","","24","","11","","25.0","","100.88","","","","","","Clear"
"2009-08-01 04:00","2009","08","01","04:00"," ","19.0","","16.0","","83","","25","","15","","25.0","","100.93","","","","","","Mainly Clear"
"2009-08-01 05:00","2009","08","01","05:00"," ","18.4","","15.9","","85","","24","","13","","24.1","","101.02","","","","","","Mainly Clear"
"2009-08-01 06:00","2009","08","01","06:00"," ","18.8","","16.1","","84","","24","","9","","19.3","","101.09","","","","","","Mainly Clear"
"2009-08-01 07:00","2009","08","01","07:00"," ","19.9","","16.7","","82","","25","","9","","19.3","","101.10","","","","","","Mainly Clear"
"2009-08-01 08:00","2009","08","01","08:00"," ","20.9","","17.7","","82","","24","","9","","24.1","","101.15","","27","","","","Mainly Clear"
"2009-08-01 09:00","2009","08","01","09:00"," ","21.8","","18.0","","79","","21","","11","","24.1","","101.16","","28","","","","Mainly Clear"
"2009-08-01 10:00","2009","08","01","10:00"," ","23.2","","18.3","","74","","22","","17","","48.3","","101.19","","29","","","","Mainly Clear"
"2009-08-01 11:00","2009","08","01","11:00"," ","24.3","","18.2","","69","","19","","17","","48.3","","101.20","","30","","","","Mainly Clear"
"2009-08-01 12:00","2009","08","01","12:00"," ","25.2","","16.9","","60","","20","","17","","48.3","","101.14","","30","","","","Mainly Clear"
"2009-08-01 13:00","2009","08","01","13:00"," ","26.4","","16.1","","53","","23","","22","","48.3","","101.13","","31","","","","Mainly Clear"
"2009-08-01 14:00","2009","08","01","14:00"," ","26.9","","13.7","","44","","23","","20","","48.3","","101.09","","30","","","","Mostly Cloudy"
"2009-08-01 15:00","2009","08","01","15:00"," ","27.6","","13.0","","41","","23","","20","","48.3","","101.05","","30","","","","Mainly Clear"
