"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-04-01 00:00","2008","04","01","00:00"," ","2.8","","1.1","","89","","9","","9","","9.7","","101.17","","","","","","Drizzle,Fog"
"2008-04-01 01:00","2008","04","01","01:00"," ","1.8","","0.1","","88","","3","","11","","6.4","","101.05","","","","","","Drizzle,Fog"
"2008-04-01 02:00","2008","04","01","02:00"," ","1.9","","0.5","","90","","4","","11","","3.2","","100.88","","","","","","Drizzle,Fog"
"2008-04-01 03:00","2008","04","01","03:00"," ","1.1","","-0.3","","90","","3","","19","","2.4","","100.75","","","","","","Drizzle,Fog"
"2008-04-01 04:00","2008","04","01","04:00"," ","1.6","","0.3","","91","","4","","17","","6.4","","100.61","","","","","","Rain,Fog"
"2008-04-01 05:00","2008","04","01","05:00"," ","1.9","","0.6","","91","","4","","13","","6.4","","100.45","","","","","","Drizzle,Fog"
"2008-04-01 06:00","2008","04","01","06:00"," ","1.5","","0.0","","90","","3","","17","","6.4","","100.32","","","","","","Drizzle,Fog"
"2008-04-01 07:00","2008","04","01","07:00"," ","1.5","","0.1","","90","","2","","11","","2.4","","100.22","","","","","","Drizzle,Fog"
"2008-04-01 08:00","2008","04","01","08:00"," ","2.5","","0.9","","89","","3","","9","","6.4","","99.98","","","","","","Fog"
"2008-04-01 09:00","2008","04","01","09:00"," ","3.3","","1.7","","89","","2","","9","","3.6","","99.85","","","","","","Fog"
"2008-04-01 10:00","2008","04","01","10:00"," ","4.8","","3.3","","90","","36","","7","","11.3","","99.73","","","","","","Cloudy"
"2008-04-01 11:00","2008","04","01","11:00"," ","5.5","","3.5","","87","","15","","4","","12.9","","99.63","","","","","","Rain"
"2008-04-01 12:00","2008","04","01","12:00"," ","6.0","","3.8","","86","","17","","9","","2.8","","99.62","","","","","","Rain,Fog"
"2008-04-01 13:00","2008","04","01","13:00"," ","6.6","","5.3","","91","","15","","17","","2.8","","99.54","","","","","","Fog"
"2008-04-01 14:00","2008","04","01","14:00"," ","8.7","","7.5","","92","","20","","20","","24.1","","99.50","","","","","","Cloudy"
"2008-04-01 15:00","2008","04","01","15:00"," ","11.1","","8.2","","82","","23","","19","","24.1","","99.46","","","","","","Mostly Cloudy"
"2008-04-01 16:00","2008","04","01","16:00"," ","12.0","","8.2","","78","","22","","19","","24.1","","99.39","","","","","","Mostly Cloudy"
"2008-04-01 17:00","2008","04","01","17:00"," ","12.0","","6.3","","68","","23","","24","","24.1","","99.33","","","","","","Mainly Clear"
"2008-04-01 18:00","2008","04","01","18:00"," ","11.6","","4.4","","61","","23","","41","","48.3","","99.33","","","","","","Mostly Cloudy"
"2008-04-01 19:00","2008","04","01","19:00"," ","9.9","","3.5","","64","","24","","54","","25.0","","99.44","","","","","","Mostly Cloudy"
"2008-04-01 20:00","2008","04","01","20:00"," ","6.9","","-0.6","","59","","25","","65","","25.0","","99.67","","","","","","Mostly Cloudy"
