"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-09-01 00:00","2010","09","01","00:00"," ","24.9","","18.7","","68","","24","","13","","19.3","","101.10","","31","","","","Clear"
"2010-09-01 01:00","2010","09","01","01:00"," ","23.9","","18.6","","72","","25","","13","","19.3","","101.08","","30","","","","Clear"
"2010-09-01 02:00","2010","09","01","02:00"," ","23.6","","18.6","","74","","24","","13","","16.1","","101.07","","30","","","","Mainly Clear"
"2010-09-01 03:00","2010","09","01","03:00"," ","23.5","","18.6","","74","","23","","15","","16.1","","101.04","","30","","","","Mainly Clear"
"2010-09-01 04:00","2010","09","01","04:00"," ","22.9","","18.3","","75","","24","","9","","19.3","","101.03","","29","","","","Clear"
"2010-09-01 05:00","2010","09","01","05:00"," ","23.0","","18.0","","73","","24","","7","","16.1","","101.05","","29","","","","Mainly Clear"
"2010-09-01 06:00","2010","09","01","06:00"," ","23.9","","18.0","","70","","24","","11","","16.1","","101.10","","30","","","","Mostly Cloudy"
"2010-09-01 07:00","2010","09","01","07:00"," ","23.6","","18.5","","73","","22","","11","","19.3","","101.11","","30","","","","Mostly Cloudy"
"2010-09-01 08:00","2010","09","01","08:00"," ","24.9","","19.0","","70","","23","","19","","19.3","","101.10","","32","","","","Mainly Clear"
"2010-09-01 09:00","2010","09","01","09:00"," ","25.8","","19.5","","68","","22","","15","","19.3","","101.08","","33","","","","Mainly Clear"
"2010-09-01 10:00","2010","09","01","10:00"," ","27.0","","19.8","","65","","23","","17","","16.1","","101.05","","34","","","","Clear"
"2010-09-01 11:00","2010","09","01","11:00"," ","28.6","","20.1","","60","","22","","19","","16.1","","100.99","","36","","","","Clear"
"2010-09-01 12:00","2010","09","01","12:00"," ","30.4","","20.1","","54","","23","","20","","16.1","","100.92","","38","","","","Clear"
"2010-09-01 13:00","2010","09","01","13:00"," ","31.3","","19.5","","50","","23","","24","","16.1","","100.88","","38","","","","Clear"
"2010-09-01 14:00","2010","09","01","14:00"," ","31.9","","19.0","","46","","23","","32","","16.1","","100.82","","39","","","","Clear"
"2010-09-01 15:00","2010","09","01","15:00"," ","31.9","","19.2","","47","","23","","26","","16.1","","100.76","","39","","","","Clear"
"2010-09-01 16:00","2010","09","01","16:00"," ","31.8","","18.7","","46","","24","","30","","16.1","","100.71","","38","","","","Clear"
"2010-09-01 17:00","2010","09","01","17:00"," ","31.0","","18.8","","48","","23","","26","","19.3","","100.67","","38","","","","Clear"
"2010-09-01 18:00","2010","09","01","18:00"," ","30.0","","18.5","","50","","24","","22","","19.3","","100.67","","36","","","","Clear"
"2010-09-01 19:00","2010","09","01","19:00"," ","28.4","","19.0","","57","","23","","17","","19.3","","100.68","","35","","","","Mainly Clear"
"2010-09-01 20:00","2010","09","01","20:00"," ","27.6","","18.7","","58","","23","","20","","25.0","","100.71","","34","","","","Clear"
