"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-06-01 00:00","2010","06","01","00:00"," ","18.7","","8.5","","51","","36","","4","","9.7","","100.31","","","","","","Haze"
"2010-06-01 01:00","2010","06","01","01:00"," ","18.0","","8.4","","53","","4","","17","","9.7","","100.31","","","","","","Haze"
"2010-06-01 02:00","2010","06","01","02:00"," ","17.3","","8.3","","55","","4","","17","","16.1","","100.25","","","","","","Cloudy"
"2010-06-01 03:00","2010","06","01","03:00"," ","16.6","","9.1","","61","","4","","13","","16.1","","100.27","","","","","","Cloudy"
"2010-06-01 04:00","2010","06","01","04:00"," ","15.8","","8.3","","61","","4","","17","","19.3","","100.25","","","","","","Cloudy"
"2010-06-01 05:00","2010","06","01","05:00"," ","15.8","","8.3","","61","","3","","9","","19.3","","100.26","","","","","","Cloudy"
"2010-06-01 06:00","2010","06","01","06:00"," ","15.2","","9.1","","67","","33","","9","","19.3","","100.30","","","","","","Rain Showers"
"2010-06-01 07:00","2010","06","01","07:00"," ","13.5","","11.5","","88","","33","","4","","12.9","","100.27","","","","","","Rain Showers"
"2010-06-01 08:00","2010","06","01","08:00"," ","13.4","","12.0","","91","","2","","11","","9.7","","100.22","","","","","","Rain"
"2010-06-01 09:00","2010","06","01","09:00"," ","14.0","","12.9","","93","","3","","11","","6.4","","100.21","","","","","","Rain"
"2010-06-01 10:00","2010","06","01","10:00"," ","14.1","","13.2","","94","","3","","17","","9.7","","100.21","","","","","","Rain"
"2010-06-01 11:00","2010","06","01","11:00"," ","14.4","","13.6","","95","","2","","6","","9.7","","100.23","","","","","","Rain"
"2010-06-01 12:00","2010","06","01","12:00"," ","15.7","","14.4","","92","","26","","11","","12.9","","100.22","","","","","","Cloudy"
"2010-06-01 13:00","2010","06","01","13:00"," ","16.6","","15.0","","90","","32","","6","","16.1","","100.25","","","","","","Cloudy"
"2010-06-01 14:00","2010","06","01","14:00"," ","18.3","","15.8","","85","","29","","6","","16.1","","100.20","","","","","","Mostly Cloudy"
"2010-06-01 15:00","2010","06","01","15:00"," ","20.6","","16.5","","77","","23","","4","","19.3","","100.20","","26","","","","Mainly Clear"
"2010-06-01 16:00","2010","06","01","16:00"," ","19.6","","16.2","","81","","20","","15","","19.3","","100.20","","","","","","Mainly Clear"
"2010-06-01 17:00","2010","06","01","17:00"," ","20.8","","16.7","","77","","21","","13","","24.1","","100.20","","26","","","","Mainly Clear"
"2010-06-01 18:00","2010","06","01","18:00"," ","21.3","","16.8","","76","","20","","17","","24.1","","100.21","","26","","","","Mainly Clear"
