"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-03-01 00:00","2011","03","01","00:00"," ","-4.0","","-9.8","","64","","30","","26","","25.0","","100.91","","","","-11","","Clear"
"2011-03-01 01:00","2011","03","01","01:00"," ","-4.9","","-10.1","","67","","29","","20","","25.0","","101.05","","","","-11","","Mainly Clear"
"2011-03-01 02:00","2011","03","01","02:00"," ","-5.8","","-13.0","","57","","32","","20","","25.0","","101.24","","","","-13","","Mainly Clear"
"2011-03-01 03:00","2011","03","01","03:00"," ","-6.9","","-13.6","","59","","30","","15","","25.0","","101.41","","","","-13","","Mainly Clear"
"2011-03-01 04:00","2011","03","01","04:00"," ","-7.9","","-14.7","","58","","32","","11","","25.0","","101.52","","","","-13","","Clear"
"2011-03-01 05:00","2011","03","01","05:00"," ","-9.5","","-15.0","","64","","29","","13","","25.0","","101.66","","","","-16","","Clear"
"2011-03-01 06:00","2011","03","01","06:00"," ","-9.6","","-15.5","","62","","28","","15","","25.0","","101.81","","","","-16","","Clear"
"2011-03-01 07:00","2011","03","01","07:00"," ","-9.8","","-15.5","","63","","26","","13","","48.3","","101.95","","","","-16","","Clear"
"2011-03-01 08:00","2011","03","01","08:00"," ","-9.3","","-14.9","","64","","26","","19","","48.3","","102.07","","","","-17","","Clear"
"2011-03-01 09:00","2011","03","01","09:00"," ","-8.3","","-14.5","","61","","26","","15","","48.3","","102.09","","","","-15","","Clear"
"2011-03-01 10:00","2011","03","01","10:00"," ","-7.5","","-14.3","","58","","27","","22","","48.3","","102.17","","","","-15","","Clear"
"2011-03-01 11:00","2011","03","01","11:00"," ","-6.6","","-13.9","","56","","26","","17","","48.3","","102.15","","","","-13","","Clear"
"2011-03-01 12:00","2011","03","01","12:00"," ","-5.7","","-13.7","","53","","27","","19","","48.3","","102.18","","","","-12","","Clear"
"2011-03-01 13:00","2011","03","01","13:00"," ","-5.3","","-14.2","","50","","24","","26","","48.3","","102.02","","","","-13","","Clear"
