"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-08-01 00:00","2013","08","01","00:00","‡","22.0","","17.4","","75","","13","","3","","24.1","","101.05","","28","","","","NA"
"2013-08-01 01:00","2013","08","01","01:00","‡","21.3","","16.1","","72","","16","","8","","24.1","","101.01","","26","","","","Mainly Clear"
"2013-08-01 02:00","2013","08","01","02:00","‡","20.7","","16.0","","74","","13","","7","","24.1","","100.93","","25","","","","NA"
"2013-08-01 03:00","2013","08","01","03:00","‡","20.3","","15.6","","74","","11","","11","","24.1","","100.88","","25","","","","NA"
"2013-08-01 04:00","2013","08","01","04:00","‡","19.7","","15.6","","77","","11","","11","","24.1","","100.86","","","","","","Mostly Cloudy"
"2013-08-01 05:00","2013","08","01","05:00","‡","19.6","","15.7","","78","","13","","7","","24.1","","100.85","","","","","","NA"
"2013-08-01 06:00","2013","08","01","06:00","‡","19.9","","15.6","","76","","13","","9","","24.1","","100.82","","","","","","NA"
"2013-08-01 07:00","2013","08","01","07:00","‡","20.0","","16.1","","78","","11","","9","","24.1","","100.79","","25","","","","Cloudy"
"2013-08-01 08:00","2013","08","01","08:00","‡","20.9","","16.4","","75","","14","","15","","24.1","","100.72","","26","","","","NA"
"2013-08-01 09:00","2013","08","01","09:00","‡","22.6","","16.5","","68","","14","","22","","22.5","","100.63","","28","","","","NA"
"2013-08-01 10:00","2013","08","01","10:00","‡","24.0","","17.1","","65","","13","","26","","24.1","","100.55","","29","","","","Mostly Cloudy"
"2013-08-01 11:00","2013","08","01","11:00","‡","25.5","","18.3","","64","","13","","28","","24.1","","100.45","","32","","","","NA"
"2013-08-01 12:00","2013","08","01","12:00","‡","26.2","","17.7","","59","","14","","40","","24.1","","100.33","","32","","","","NA"
"2013-08-01 13:00","2013","08","01","13:00","‡","23.5","","17.4","","68","","16","","29","","19.3","","100.28","","29","","","","Rain Showers"
"2013-08-01 14:00","2013","08","01","14:00","‡","19.6","","17.9","","90","","22","","27","","24.1","","100.47","","","","","","Rain Showers"
"2013-08-01 15:00","2013","08","01","15:00","‡","21.7","","19.7","","88","","16","","14","","24.1","","100.40","","29","","","","NA"
"2013-08-01 16:00","2013","08","01","16:00","‡","22.2","","18.8","","81","","15","","23","","24.1","","100.36","","29","","","","Cloudy"
"2013-08-01 17:00","2013","08","01","17:00","‡","21.9","","18.6","","81","","15","","19","","24.1","","100.32","","28","","","","NA"
"2013-08-01 18:00","2013","08","01","18:00","‡","21.0","","19.0","","88","","16","","18","","24.1","","100.34","","28","","","","NA"
"2013-08-01 19:00","2013","08","01","19:00","‡","20.4","","19.1","","92","","18","","13","","24.1","","100.37","","27","","","","Rain Showers"
"2013-08-01 20:00","2013","08","01","20:00","‡","20.4","","19.1","","92","","17","","11","","24.1","","100.39","","27","","","","NA"
"2013-08-01 21:00","2013","08","01","21:00","‡","20.1","","19.3","","95","","20","","6","","19.3","","100.38","","27","","","","NA"
"2013-08-01 22:00","2013","08","01","22:00","‡","20.0","","19.0","","94","","23","","12","","24.1","","100.40","","27","","","","Mostly Cloudy"
"2013-08-01 23:00","2013","08","01","23:00","‡","19.1","","18.5","","96","","24","","5","","19.3","","100.40","","","","","","NA"
"2013-08-02 00:00","2013","08","02","00:00","‡","18.5","","17.7","","95","","23","","12","","24.1","","100.38","","","","","","NA"
"2013-08-02 01:00","2013","08","02","01:00","‡","18.1","","17.3","","95","","25","","9","","19.3","","100.38","","","","","","Mainly Clear"
"2013-08-02 02:00","2013","08","02","02:00","‡","17.9","","17.4","","97","","23","","6","","16.1","","100.36","","","","","","NA"
"2013-08-02 03:00","2013","08","02","03:00","‡","18.0","","17.5","","97","","23","","8","","16.1","","100.35","","","","","","NA"
"2013-08-02 04:00","2013","08","02","04:00","‡","18.6","","18.0","","96","","22","","13","","16.1","","100.37","","","","","","Cloudy"
"2013-08-02 05:00","2013","08","02","05:00","‡","18.7","","18.1","","96","","23","","9","","12.9","","100.39","","","","","","NA"
"2013-08-02 06:00","2013","08","02","06:00","‡","18.8","","18.2","","96","","25","","15","","12.9","","100.43","","","","","","NA"
"2013-08-02 07:00","2013","08","02","07:00","‡","18.6","","16.8","","89","","24","","13","","24.1","","100.44","","","","","","Mostly Cloudy"
"2013-08-02 08:00","2013","08","02","08:00","‡","18.8","","16.6","","87","","25","","18","","24.1","","100.45","","","","","","NA"
"2013-08-02 09:00","2013","08","02","09:00","‡","20.6","","16.5","","77","","26","","21","","24.1","","100.44","","26","","","","NA"
"2013-08-02 10:00","2013","08","02","10:00","‡","22.4","","17.2","","72","","23","","20","","24.1","","100.46","","28","","","","Mostly Cloudy"
"2013-08-02 11:00","2013","08","02","11:00","‡","23.0","","15.7","","63","","20","","29","","24.1","","100.42","","27","","","","NA"
"2013-08-02 12:00","2013","08","02","12:00","‡","22.9","","15.8","","64","","22","","30","","24.1","","100.40","","27","","","","NA"
"2013-08-02 13:00","2013","08","02","13:00","‡","24.2","","15.8","","59","","24","","24","","24.1","","100.35","","29","","","","Mostly Cloudy"
"2013-08-02 14:00","2013","08","02","14:00","‡","24.4","","14.9","","55","","25","","31","","48.3","","100.34","","28","","","","NA"
"2013-08-02 15:00","2013","08","02","15:00","‡","25.1","","15.0","","53","","22","","32","","48.3","","100.32","","29","","","","NA"
"2013-08-02 16:00","2013","08","02","16:00","‡","23.3","","15.5","","61","","22","","28","","24.1","","100.33","","28","","","","Mostly Cloudy"
"2013-08-02 17:00","2013","08","02","17:00","‡","23.6","","15.3","","59","","25","","20","","24.1","","100.30","","28","","","","NA"
"2013-08-02 18:00","2013","08","02","18:00","‡","22.6","","14.1","","58","","24","","28","","24.1","","100.33","","26","","","","NA"
"2013-08-02 19:00","2013","08","02","19:00","‡","21.7","","15.2","","66","","24","","21","","24.1","","100.36","","26","","","","Mainly Clear"
"2013-08-02 20:00","2013","08","02","20:00","‡","21.1","","14.6","","66","","24","","20","","24.1","","100.38","","25","","","","NA"
"2013-08-02 21:00","2013","08","02","21:00","‡","21.0","","15.0","","68","","24","","27","","24.1","","100.38","","25","","","","NA"
"2013-08-02 22:00","2013","08","02","22:00","‡","19.9","","14.8","","72","","23","","15","","24.1","","100.37","","","","","","Mostly Cloudy"
"2013-08-02 23:00","2013","08","02","23:00","‡","20.1","","16.0","","77","","23","","22","","24.1","","100.36","","25","","","","NA"
"2013-08-03 00:00","2013","08","03","00:00","‡","20.0","","15.7","","76","","23","","21","","19.3","","100.35","","","","","","NA"
"2013-08-03 01:00","2013","08","03","01:00","‡","18.7","","16.2","","85","","24","","13","","19.3","","100.29","","","","","","Rain Showers"
"2013-08-03 02:00","2013","08","03","02:00","‡","18.5","","16.2","","86","","23","","23","","16.1","","100.30","","","","","","Rain Showers"
"2013-08-03 03:00","2013","08","03","03:00","‡","17.7","","13.9","","78","","23","","24","","24.1","","100.29","","","","","","NA"
"2013-08-03 04:00","2013","08","03","04:00","‡","17.4","","13.8","","79","","24","","18","","19.3","","100.33","","","","","","Cloudy"
"2013-08-03 05:00","2013","08","03","05:00","‡","16.6","","13.7","","83","","24","","12","","24.1","","100.33","","","","","","NA"
"2013-08-03 06:00","2013","08","03","06:00","‡","17.0","","14.3","","84","","25","","18","","24.1","","100.37","","","","","","NA"
"2013-08-03 07:00","2013","08","03","07:00","‡","18.2","","14.4","","78","","25","","23","","24.1","","100.38","","","","","","Mainly Clear"
