"Station Name","MONTREAL INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.74"
"Elevation","36.00"
"Climate Identifier","7025251"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2013-04-01 00:00","2013","04","01","00:00","‡","5.4","","4.1","","91","","15","","19","","19.3","","99.92","","","","","","Rain"
"2013-04-01 01:00","2013","04","01","01:00","‡","5.3","","3.5","","88","","15","","28","","19.3","","99.82","","","","","","Rain"
"2013-04-01 02:00","2013","04","01","02:00","‡","5.0","","3.0","","87","","15","","23","","24.1","","99.75","","","","","","Rain"
"2013-04-01 03:00","2013","04","01","03:00","‡","4.8","","2.8","","87","","14","","24","","24.1","","99.65","","","","","","NA"
"2013-04-01 04:00","2013","04","01","04:00","‡","4.6","","3.0","","89","","15","","22","","24.1","","99.60","","","","","","Cloudy"
"2013-04-01 05:00","2013","04","01","05:00","‡","4.5","","2.7","","88","","15","","18","","24.1","","99.58","","","","","","NA"
"2013-04-01 06:00","2013","04","01","06:00","‡","4.5","","2.7","","88","","15","","17","","24.1","","99.54","","","","","","NA"
"2013-04-01 07:00","2013","04","01","07:00","‡","4.7","","2.6","","86","","15","","17","","24.1","","99.51","","","","","","Cloudy"
"2013-04-01 08:00","2013","04","01","08:00","‡","4.7","","2.9","","88","","17","","21","","24.1","","99.49","","","","","","Rain Showers"
"2013-04-01 09:00","2013","04","01","09:00","‡","5.8","","4.1","","89","","21","","18","","24.1","","99.45","","","","","","Rain Showers"
"2013-04-01 10:00","2013","04","01","10:00","‡","6.0","","4.0","","87","","23","","23","","24.1","","99.42","","","","","","Cloudy"
"2013-04-01 11:00","2013","04","01","11:00","‡","5.7","","3.6","","86","","22","","28","","19.3","","99.43","","","","","","Rain Showers"
"2013-04-01 12:00","2013","04","01","12:00","‡","5.5","","2.9","","83","","23","","35","","24.1","","99.46","","","","","","NA"
"2013-04-01 13:00","2013","04","01","13:00","‡","3.9","","-1.1","","70","","23","","51","","24.1","","99.58","","","","","","Rain Showers"
"2013-04-01 14:00","2013","04","01","14:00","‡","5.2","","-4.9","","48","","25","","48","","24.1","","99.63","","","","","","NA"
"2013-04-01 15:00","2013","04","01","15:00","‡","4.3","","-8.8","","38","","25","","51","","48.3","","99.71","","","","","","NA"
"2013-04-01 16:00","2013","04","01","16:00","‡","2.2","","-8.6","","45","","25","","45","","24.1","","99.85","","","","","","Mostly Cloudy"
"2013-04-01 17:00","2013","04","01","17:00","‡","1.5","","-10.1","","42","","26","","44","","24.1","","99.96","","","","","","NA"
"2013-04-01 18:00","2013","04","01","18:00","‡","-0.1","","-7.4","","58","","26","","35","","24.1","","100.13","","","","-7","","NA"
"2013-04-01 19:00","2013","04","01","19:00","‡","-0.7","","-8.9","","54","","27","","40","","24.1","","100.23","","","","-8","","Mostly Cloudy"
"2013-04-01 20:00","2013","04","01","20:00","‡","-1.7","","-11.6","","47","","26","","32","","24.1","","100.33","","","","-9","","NA"
"2013-04-01 21:00","2013","04","01","21:00","‡","-2.4","","-12.3","","47","","27","","28","","24.1","","100.38","","","","-9","","NA"
"2013-04-01 22:00","2013","04","01","22:00","‡","-3.6","","-10.1","","61","","28","","35","","24.1","","100.42","","","","-12","","Snow Showers"
