"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-04-01 00:00","2010","04","01","00:00"," ","4.1","","1.0","","80","","2","","11","","25.0","","101.40","","","","","","Mainly Clear"
"2010-04-01 01:00","2010","04","01","01:00"," ","3.9","","1.0","","81","","4","","17","","25.0","","101.40","","","","","","Mainly Clear"
"2010-04-01 02:00","2010","04","01","02:00"," ","3.3","","0.3","","81","","1","","11","","25.0","","101.45","","","","","","Mainly Clear"
"2010-04-01 03:00","2010","04","01","03:00"," ","2.6","","0.1","","84","","3","","17","","25.0","","101.49","","","","","","Mainly Clear"
"2010-04-01 04:00","2010","04","01","04:00"," ","2.2","","-0.5","","82","","2","","11","","25.0","","101.55","","","","","","Mainly Clear"
"2010-04-01 05:00","2010","04","01","05:00"," ","2.6","","-0.2","","82","","4","","11","","25.0","","101.60","","","","","","Mostly Cloudy"
"2010-04-01 06:00","2010","04","01","06:00"," ","2.3","","-0.2","","84","","8","","11","","9.7","","101.64","","","","","","Haze"
"2010-04-01 07:00","2010","04","01","07:00"," ","2.7","","0.6","","86","","6","","9","","6.4","","101.64","","","","","","Haze"
"2010-04-01 08:00","2010","04","01","08:00"," ","3.3","","1.2","","86","","2","","6","","4.8","","101.67","","","","","","Haze"
"2010-04-01 09:00","2010","04","01","09:00"," ","4.8","","2.2","","83","","5","","11","","6.4","","101.64","","","","","","Haze"
"2010-04-01 10:00","2010","04","01","10:00"," ","5.3","","2.6","","83","","3","","11","","6.4","","101.65","","","","","","Haze"
"2010-04-01 11:00","2010","04","01","11:00"," ","5.9","","3.1","","82","","2","","13","","12.9","","101.62","","","","","","Cloudy"
"2010-04-01 12:00","2010","04","01","12:00"," ","7.0","","3.4","","78","","2","","11","","16.1","","101.60","","","","","","Cloudy"
"2010-04-01 13:00","2010","04","01","13:00"," ","8.7","","4.3","","74","","2","","11","","24.1","","101.56","","","","","","Mainly Clear"
"2010-04-01 14:00","2010","04","01","14:00"," ","10.5","","4.9","","68","","5","","13","","24.1","","101.45","","","","","","Mainly Clear"
"2010-04-01 15:00","2010","04","01","15:00"," ","11.7","","4.6","","62","","6","","11","","48.3","","101.40","","","","","","Mainly Clear"
"2010-04-01 16:00","2010","04","01","16:00"," ","12.4","","5.4","","62","","5","","9","","48.3","","101.35","","","","","","Mainly Clear"
"2010-04-01 17:00","2010","04","01","17:00"," ","13.1","","5.5","","60","","5","","13","","48.3","","101.29","","","","","","Mainly Clear"
"2010-04-01 18:00","2010","04","01","18:00"," ","12.8","","5.4","","61","","6","","13","","24.1","","101.28","","","","","","Mainly Clear"
"2010-04-01 19:00","2010","04","01","19:00"," ","12.0","","5.3","","64","","6","","9","","25.0","","101.29","","","","","","Clear"
"2010-04-01 20:00","2010","04","01","20:00"," ","11.3","","5.4","","67","","5","","9","","25.0","","101.33","","","","","","Clear"
"2010-04-01 21:00","2010","04","01","21:00"," ","10.4","","5.5","","72","","5","","11","","25.0","","101.30","","","","","","Clear"
"2010-04-01 22:00","2010","04","01","22:00"," ","7.6","","4.2","","79","","2","","9","","25.0","","101.28","","","","","","Clear"
"2010-04-01 23:00","2010","04","01","23:00"," ","7.2","","4.0","","80","","3","","15","","25.0","","101.25","","","","","","Clear"
"2010-04-02 00:00","2010","04","02","00:00"," ","6.8","","3.3","","78","","2","","15","","25.0","","101.27","","","","","","Clear"
"2010-04-02 01:00","2010","04","02","01:00"," ","6.3","","2.9","","79","","3","","17","","25.0","","101.23","","","","","","Clear"
"2010-04-02 02:00","2010","04","02","02:00"," ","5.9","","2.9","","81","","3","","15","","25.0","","101.22","","","","","","Clear"
"2010-04-02 03:00","2010","04","02","03:00"," ","5.4","","2.5","","82","","3","","15","","25.0","","101.23","","","","","","Mainly Clear"
"2010-04-02 04:00","2010","04","02","04:00"," ","5.4","","2.5","","82","","3","","15","","25.0","","101.25","","","","","","Mainly Clear"
"2010-04-02 05:00","2010","04","02","05:00"," ","4.9","","2.1","","82","","3","","13","","25.0","","101.30","","","","","","Mainly Clear"
"2010-04-02 06:00","2010","04","02","06:00"," ","4.6","","2.0","","83","","3","","13","","16.1","","101.33","","","","","","Mainly Clear"
"2010-04-02 07:00","2010","04","02","07:00"," ","5.9","","2.8","","80","","3","","17","","19.3","","101.36","","","","","","Mainly Clear"
"2010-04-02 08:00","2010","04","02","08:00"," ","7.4","","3.5","","76","","3","","15","","24.1","","101.38","","","","","","Clear"
"2010-04-02 09:00","2010","04","02","09:00"," ","9.8","","4.8","","71","","3","","11","","24.1","","101.36","","","","","","Mainly Clear"
"2010-04-02 10:00","2010","04","02","10:00"," ","12.8","","6.1","","64","","2","","7","","48.3","","101.36","","","","","","Mainly Clear"
"2010-04-02 11:00","2010","04","02","11:00"," ","17.7","","8.4","","54","","5","","6","","48.3","","101.28","","","","","","Clear"
"2010-04-02 12:00","2010","04","02","12:00"," ","21.0","","8.6","","45","","","","0","","48.3","","101.24","","","","","","Mainly Clear"
"2010-04-02 13:00","2010","04","02","13:00"," ","23.2","","8.6","","39","","9","","7","","48.3","","101.16","","","","","","Mainly Clear"
"2010-04-02 14:00","2010","04","02","14:00"," ","24.5","","8.7","","37","","12","","9","","48.3","","101.11","","25","","","","Mostly Cloudy"
"2010-04-02 15:00","2010","04","02","15:00"," ","25.3","","8.4","","34","","10","","6","","48.3","","101.07","","26","","","","Mainly Clear"
"2010-04-02 16:00","2010","04","02","16:00"," ","25.2","","9.7","","38","","13","","11","","48.3","","101.02","","26","","","","Mainly Clear"
"2010-04-02 17:00","2010","04","02","17:00"," ","24.8","","10.4","","40","","15","","11","","48.3","","101.01","","26","","","","Mainly Clear"
"2010-04-02 18:00","2010","04","02","18:00"," ","20.7","","10.5","","52","","14","","7","","25.0","","101.04","","","","","","Mostly Cloudy"
"2010-04-02 19:00","2010","04","02","19:00"," ","19.5","","9.4","","52","","15","","13","","25.0","","101.02","","","","","","Mainly Clear"
"2010-04-02 20:00","2010","04","02","20:00"," ","17.7","","8.5","","55","","","","0","","25.0","","101.05","","","","","","Mainly Clear"
"2010-04-02 21:00","2010","04","02","21:00"," ","17.7","","8.0","","53","","15","","7","","25.0","","101.06","","","","","","Clear"
"2010-04-02 22:00","2010","04","02","22:00"," ","16.5","","7.6","","56","","15","","6","","25.0","","101.05","","","","","","Clear"
"2010-04-02 23:00","2010","04","02","23:00"," ","14.9","","7.2","","60","","15","","9","","25.0","","101.04","","","","","","Clear"
"2010-04-03 00:00","2010","04","03","00:00"," ","15.2","","7.3","","59","","15","","7","","25.0","","101.05","","","","","","Clear"
"2010-04-03 01:00","2010","04","03","01:00"," ","14.4","","6.9","","61","","13","","4","","25.0","","101.07","","","","","","Clear"
"2010-04-03 02:00","2010","04","03","02:00"," ","13.7","","6.7","","63","","14","","9","","25.0","","101.08","","","","","","Clear"
"2010-04-03 03:00","2010","04","03","03:00"," ","13.5","","6.5","","63","","14","","7","","25.0","","101.07","","","","","","Clear"
"2010-04-03 04:00","2010","04","03","04:00"," ","12.8","","6.1","","64","","14","","7","","25.0","","101.09","","","","","","Mainly Clear"
"2010-04-03 05:00","2010","04","03","05:00"," ","12.1","","5.9","","66","","13","","6","","25.0","","101.13","","","","","","Mainly Clear"
"2010-04-03 06:00","2010","04","03","06:00"," ","11.8","","6.3","","69","","13","","6","","48.3","","101.15","","","","","","Mainly Clear"
"2010-04-03 07:00","2010","04","03","07:00"," ","13.8","","7.8","","67","","14","","6","","48.3","","101.16","","","","","","Mainly Clear"
"2010-04-03 08:00","2010","04","03","08:00"," ","16.8","","8.7","","59","","14","","9","","48.3","","101.14","","","","","","Mainly Clear"
"2010-04-03 09:00","2010","04","03","09:00"," ","19.1","","9.3","","53","","13","","7","","48.3","","101.08","","","","","","Mainly Clear"
"2010-04-03 10:00","2010","04","03","10:00"," ","20.9","","9.4","","48","","9","","11","","48.3","","101.04","","","","","","Mostly Cloudy"
"2010-04-03 11:00","2010","04","03","11:00"," ","22.5","","9.9","","45","","10","","11","","48.3","","100.94","","","","","","Mostly Cloudy"
"2010-04-03 12:00","2010","04","03","12:00"," ","23.7","","10.1","","42","","10","","13","","48.3","","100.86","","25","","","","Mostly Cloudy"
"2010-04-03 13:00","2010","04","03","13:00"," ","24.8","","10.0","","39","","10","","17","","48.3","","100.79","","26","","","","Mostly Cloudy"
"2010-04-03 14:00","2010","04","03","14:00"," ","25.1","","9.5","","37","","9","","17","","48.3","","100.68","","26","","","","Cloudy"
"2010-04-03 15:00","2010","04","03","15:00"," ","25.2","","10.1","","39","","13","","17","","48.3","","100.59","","27","","","","Cloudy"
"2010-04-03 16:00","2010","04","03","16:00"," ","25.2","","9.8","","38","","14","","19","","24.1","","100.51","","26","","","","Cloudy"
"2010-04-03 17:00","2010","04","03","17:00"," ","24.4","","9.6","","39","","14","","19","","48.3","","100.46","","25","","","","Cloudy"
"2010-04-03 18:00","2010","04","03","18:00"," ","22.8","","8.4","","40","","15","","22","","25.0","","100.42","","","","","","Cloudy"
"2010-04-03 19:00","2010","04","03","19:00"," ","21.8","","7.8","","41","","14","","28","","25.0","","100.32","","","","","","Mostly Cloudy"
"2010-04-03 20:00","2010","04","03","20:00"," ","21.0","","7.3","","41","","16","","24","","25.0","","100.35","","","","","","Mostly Cloudy"
"2010-04-03 21:00","2010","04","03","21:00"," ","20.6","","7.4","","42","","15","","22","","25.0","","100.29","","","","","","Cloudy"
"2010-04-03 22:00","2010","04","03","22:00"," ","19.3","","6.9","","44","","15","","17","","25.0","","100.39","","","","","","Cloudy"
"2010-04-03 23:00","2010","04","03","23:00"," ","17.0","","7.1","","52","","15","","15","","25.0","","100.43","","","","","","Cloudy"
"2010-04-04 00:00","2010","04","04","00:00"," ","20.1","","7.4","","44","","22","","32","","25.0","","100.55","","","","","","Mostly Cloudy"
"2010-04-04 01:00","2010","04","04","01:00"," ","18.3","","7.3","","49","","24","","35","","25.0","","100.60","","","","","","Cloudy"
"2010-04-04 02:00","2010","04","04","02:00"," ","16.9","","5.0","","45","","23","","44","","25.0","","100.66","","","","","","Cloudy"
"2010-04-04 03:00","2010","04","04","03:00"," ","15.8","","5.8","","51","","24","","35","","25.0","","100.81","","","","","","Cloudy"
"2010-04-04 04:00","2010","04","04","04:00"," ","14.8","","6.2","","56","","25","","44","","25.0","","100.97","","","","","","Mainly Clear"
