"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-10-01 00:00","2008","10","01","00:00"," ","14.6","","13.0","","90","","15","","17","","25.0","","100.04","","","","","","Mostly Cloudy"
"2008-10-01 01:00","2008","10","01","01:00"," ","14.9","","13.2","","90","","16","","19","","25.0","","100.01","","","","","","Cloudy"
"2008-10-01 02:00","2008","10","01","02:00"," ","15.1","","13.3","","89","","20","","13","","25.0","","99.99","","","","","","Mostly Cloudy"
"2008-10-01 03:00","2008","10","01","03:00"," ","15.1","","12.3","","83","","21","","15","","25.0","","99.94","","","","","","Mostly Cloudy"
"2008-10-01 04:00","2008","10","01","04:00"," ","13.8","","11.3","","85","","25","","11","","25.0","","99.96","","","","","","Mostly Cloudy"
"2008-10-01 05:00","2008","10","01","05:00"," ","13.1","","11.0","","87","","26","","4","","25.0","","99.98","","","","","","Cloudy"
"2008-10-01 06:00","2008","10","01","06:00"," ","13.4","","10.7","","84","","24","","6","","24.1","","99.94","","","","","","Cloudy"
"2008-10-01 07:00","2008","10","01","07:00"," ","12.9","","10.7","","86","","30","","7","","24.1","","99.94","","","","","","Cloudy"
"2008-10-01 08:00","2008","10","01","08:00"," ","13.4","","10.9","","85","","25","","4","","19.3","","99.95","","","","","","Cloudy"
"2008-10-01 09:00","2008","10","01","09:00"," ","12.6","","10.7","","88","","24","","7","","12.9","","99.95","","","","","","Rain"
"2008-10-01 10:00","2008","10","01","10:00"," ","13.0","","11.1","","88","","","","0","","12.9","","99.92","","","","","","Cloudy"
"2008-10-01 11:00","2008","10","01","11:00"," ","13.8","","11.8","","88","","29","","7","","16.1","","99.90","","","","","","Cloudy"
"2008-10-01 12:00","2008","10","01","12:00"," ","14.2","","11.7","","85","","25","","11","","24.1","","99.86","","","","","","Cloudy"
"2008-10-01 13:00","2008","10","01","13:00"," ","14.7","","11.5","","81","","","","0","","24.1","","99.80","","","","","","Cloudy"
"2008-10-01 14:00","2008","10","01","14:00"," ","14.9","","10.8","","76","","28","","7","","24.1","","99.78","","","","","","Cloudy"
