"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-03-01 00:00","2010","03","01","00:00"," ","1.1","","-1.1","","85","","32","","9","","25.0","","100.23","","","","","","Cloudy"
"2010-03-01 01:00","2010","03","01","01:00"," ","1.2","","-0.9","","86","","33","","11","","25.0","","100.25","","","","","","Mostly Cloudy"
"2010-03-01 02:00","2010","03","01","02:00"," ","1.4","","-1.1","","83","","34","","13","","25.0","","100.24","","","","","","Cloudy"
"2010-03-01 03:00","2010","03","01","03:00"," ","1.7","","-1.7","","78","","34","","13","","25.0","","100.22","","","","","","Mostly Cloudy"
"2010-03-01 04:00","2010","03","01","04:00"," ","1.6","","-2.1","","76","","34","","15","","25.0","","100.23","","","","","","Cloudy"
"2010-03-01 05:00","2010","03","01","05:00"," ","1.6","","-2.2","","76","","34","","9","","25.0","","100.27","","","","","","Cloudy"
"2010-03-01 06:00","2010","03","01","06:00"," ","1.5","","-2.0","","78","","32","","11","","25.0","","100.30","","","","","","Snow"
"2010-03-01 07:00","2010","03","01","07:00"," ","1.7","","-1.7","","78","","34","","9","","24.1","","100.37","","","","","","Rain,Snow"
"2010-03-01 08:00","2010","03","01","08:00"," ","2.3","","-1.6","","75","","34","","11","","24.1","","100.41","","","","","","Snow"
"2010-03-01 09:00","2010","03","01","09:00"," ","2.8","","-1.2","","75","","35","","9","","24.1","","100.44","","","","","","Cloudy"
"2010-03-01 10:00","2010","03","01","10:00"," ","3.7","","-1.6","","68","","36","","22","","24.1","","100.50","","","","","","Cloudy"
"2010-03-01 11:00","2010","03","01","11:00"," ","4.2","","-2.1","","64","","3","","24","","24.1","","100.55","","","","","","Cloudy"
"2010-03-01 12:00","2010","03","01","12:00"," ","4.0","","-1.8","","66","","2","","17","","24.1","","100.56","","","","","","Cloudy"
"2010-03-01 13:00","2010","03","01","13:00"," ","4.6","","-1.9","","63","","4","","13","","24.1","","100.56","","","","","","Mostly Cloudy"
"2010-03-01 14:00","2010","03","01","14:00"," ","5.6","","-1.8","","59","","36","","13","","24.1","","100.53","","","","","","Cloudy"
"2010-03-01 15:00","2010","03","01","15:00"," ","5.8","","-1.4","","60","","36","","15","","24.1","","100.59","","","","","","Cloudy"
"2010-03-01 16:00","2010","03","01","16:00"," ","5.9","","-2.1","","56","","1","","15","","24.1","","100.65","","","","","","Cloudy"
"2010-03-01 17:00","2010","03","01","17:00"," ","5.4","","-1.7","","60","","29","","4","","24.1","","100.71","","","","","","Cloudy"
"2010-03-01 18:00","2010","03","01","18:00"," ","4.3","","-1.5","","66","","32","","7","","24.1","","100.78","","","","","","Cloudy"
"2010-03-01 19:00","2010","03","01","19:00"," ","5.1","","-2.6","","57","","36","","17","","25.0","","100.84","","","","","","Mostly Cloudy"
"2010-03-01 20:00","2010","03","01","20:00"," ","4.1","","-2.3","","63","","34","","11","","25.0","","100.86","","","","","","Mostly Cloudy"
"2010-03-01 21:00","2010","03","01","21:00"," ","3.3","","-2.2","","67","","33","","13","","25.0","","100.86","","","","","","Mostly Cloudy"
"2010-03-01 22:00","2010","03","01","22:00"," ","2.9","","-2.5","","68","","31","","11","","25.0","","100.85","","","","","","Mostly Cloudy"
"2010-03-01 23:00","2010","03","01","23:00"," ","2.4","","-2.5","","70","","30","","11","","25.0","","100.87","","","","","","Mostly Cloudy"
"2010-03-02 00:00","2010","03","02","00:00"," ","1.5","","-2.9","","72","","32","","9","","25.0","","100.88","","","","","","Cloudy"
"2010-03-02 01:00","2010","03","02","01:00"," ","1.1","","-3.1","","74","","32","","9","","25.0","","100.89","","","","","","Cloudy"
"2010-03-02 02:00","2010","03","02","02:00"," ","0.9","","-3.6","","72","","36","","4","","25.0","","100.92","","","","","","Cloudy"
"2010-03-02 03:00","2010","03","02","03:00"," ","0.4","","-4.2","","71","","1","","4","","25.0","","100.92","","","","","","Mostly Cloudy"
"2010-03-02 04:00","2010","03","02","04:00"," ","0.2","","-5.0","","68","","1","","15","","25.0","","100.93","","","","","","Mostly Cloudy"
"2010-03-02 05:00","2010","03","02","05:00"," ","-0.2","","-5.3","","68","","2","","13","","25.0","","100.98","","","","-4","","Cloudy"
"2010-03-02 06:00","2010","03","02","06:00"," ","-0.8","","-5.6","","70","","2","","11","","25.0","","101.00","","","","-5","","Mostly Cloudy"
"2010-03-02 07:00","2010","03","02","07:00"," ","-0.9","","-5.5","","71","","3","","11","","24.1","","101.05","","","","-5","","Mostly Cloudy"
"2010-03-02 08:00","2010","03","02","08:00"," ","0.2","","-5.9","","64","","4","","11","","48.3","","101.10","","","","","","Mostly Cloudy"
"2010-03-02 09:00","2010","03","02","09:00"," ","1.1","","-5.8","","60","","3","","15","","48.3","","101.12","","","","","","Cloudy"
"2010-03-02 10:00","2010","03","02","10:00"," ","1.5","","-6.0","","57","","3","","11","","48.3","","101.17","","","","","","Cloudy"
"2010-03-02 11:00","2010","03","02","11:00"," ","2.1","","-5.9","","55","","2","","9","","48.3","","101.16","","","","","","Mostly Cloudy"
"2010-03-02 12:00","2010","03","02","12:00"," ","3.0","","-4.5","","58","","5","","4","","48.3","","101.09","","","","","","Mostly Cloudy"
"2010-03-02 13:00","2010","03","02","13:00"," ","3.6","","-4.9","","54","","1","","4","","24.1","","101.03","","","","","","Mostly Cloudy"
"2010-03-02 14:00","2010","03","02","14:00"," ","5.0","","-4.3","","51","","1","","6","","24.1","","100.98","","","","","","Mostly Cloudy"
"2010-03-02 15:00","2010","03","02","15:00"," ","5.1","","-5.7","","46","","5","","7","","24.1","","100.97","","","","","","Mostly Cloudy"
"2010-03-02 16:00","2010","03","02","16:00"," ","5.1","","-5.1","","48","","","","0","","24.1","","100.94","","","","","","Mostly Cloudy"
"2010-03-02 17:00","2010","03","02","17:00"," ","4.1","","-5.0","","51","","21","","7","","24.1","","100.96","","","","","","Mostly Cloudy"
