"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-11-01 00:00","2008","11","01","00:00"," ","6.7","","-0.4","","60","","1","","22","","25.0","","101.81","","","","","","Mostly Cloudy"
"2008-11-01 01:00","2008","11","01","01:00"," ","5.7","","-1.9","","58","","36","","20","","25.0","","101.88","","","","","","Mostly Cloudy"
"2008-11-01 02:00","2008","11","01","02:00"," ","4.1","","-3.5","","58","","1","","19","","25.0","","101.98","","","","","","Mainly Clear"
"2008-11-01 03:00","2008","11","01","03:00"," ","1.1","","-4.3","","67","","34","","11","","25.0","","102.01","","","","","","Clear"
"2008-11-01 04:00","2008","11","01","04:00"," ","0.5","","-3.8","","73","","32","","6","","25.0","","102.07","","","","","","Clear"
"2008-11-01 05:00","2008","11","01","05:00"," ","-1.2","","-4.9","","76","","31","","11","","25.0","","102.15","","","","-5","","Clear"
"2008-11-01 06:00","2008","11","01","06:00"," ","0.5","","-5.0","","67","","33","","13","","25.0","","102.20","","","","","","Clear"
"2008-11-01 07:00","2008","11","01","07:00"," ","0.2","","-4.5","","71","","34","","13","","48.3","","102.27","","","","","","Clear"
"2008-11-01 08:00","2008","11","01","08:00"," ","1.9","","-4.1","","64","","34","","11","","48.3","","102.34","","","","","","Clear"
"2008-11-01 09:00","2008","11","01","09:00"," ","2.7","","-4.6","","59","","31","","11","","48.3","","102.37","","","","","","Clear"
