"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-03-01 00:00","2008","03","01","00:00"," ","-6.5","","-9.4","","80","","13","","7","","2.0","","101.55","","","","-10","","Snow"
"2008-03-01 01:00","2008","03","01","01:00"," ","-6.5","","-8.4","","86","","12","","20","","1.2","","101.40","","","","-13","","Snow"
"2008-03-01 02:00","2008","03","01","02:00"," ","-6.8","","-8.5","","88","","10","","20","","1.2","","101.24","","","","-14","","Snow"
"2008-03-01 03:00","2008","03","01","03:00"," ","-6.7","","-8.5","","87","","10","","20","","1.6","","101.09","","","","-14","","Snow"
"2008-03-01 04:00","2008","03","01","04:00"," ","-6.5","","-8.2","","88","","10","","19","","1.6","","100.98","","","","-13","","Snow"
"2008-03-01 05:00","2008","03","01","05:00"," ","-6.2","","-7.9","","88","","9","","15","","1.6","","100.92","","","","-12","","Snow"
"2008-03-01 06:00","2008","03","01","06:00"," ","-5.9","","-7.7","","87","","9","","15","","2.0","","100.83","","","","-12","","Snow"
"2008-03-01 07:00","2008","03","01","07:00"," ","-5.6","","-7.3","","88","","10","","19","","2.0","","100.76","","","","-12","","Snow"
"2008-03-01 08:00","2008","03","01","08:00"," ","-5.2","","-6.8","","88","","10","","15","","1.0","","100.70","","","","-11","","Snow"
"2008-03-01 09:00","2008","03","01","09:00"," ","-4.6","","-6.3","","88","","11","","13","","2.0","","100.67","","","","-10","","Snow"
