"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-02-01 00:00","2011","02","01","00:00"," ","-16.3","","-25.2","","46","","22","","9","","25.0","","102.92","","","","-22","","Cloudy"
"2011-02-01 01:00","2011","02","01","01:00"," ","-16.4","","-25.0","","47","","23","","7","","25.0","","102.89","","","","-21","","Cloudy"
"2011-02-01 02:00","2011","02","01","02:00"," ","-16.2","","-24.6","","48","","22","","6","","25.0","","102.88","","","","-21","","Cloudy"
"2011-02-01 03:00","2011","02","01","03:00"," ","-16.0","","-24.6","","48","","22","","6","","25.0","","102.84","","","","-20","","Cloudy"
"2011-02-01 04:00","2011","02","01","04:00"," ","-16.1","","-22.7","","57","","","","0","","25.0","","102.82","","","","","","Cloudy"
"2011-02-01 05:00","2011","02","01","05:00"," ","-15.7","","-24.6","","46","","","","0","","25.0","","102.82","","","","","","Cloudy"
"2011-02-01 06:00","2011","02","01","06:00"," ","-15.2","","-23.5","","49","","2","","4","","25.0","","102.82","","","","-18","","Cloudy"
"2011-02-01 07:00","2011","02","01","07:00"," ","-14.9","","-22.9","","50","","35","","4","","24.1","","102.82","","","","-18","","Cloudy"
"2011-02-01 08:00","2011","02","01","08:00"," ","-14.1","","-21.5","","53","","14","","4","","19.3","","102.78","","","","-17","","Snow"
"2011-02-01 09:00","2011","02","01","09:00"," ","-13.8","","-20.0","","59","","11","","6","","24.1","","102.76","","","","-18","","Snow"
"2011-02-01 10:00","2011","02","01","10:00"," ","-12.8","","-19.7","","56","","4","","4","","19.3","","102.73","","","","-15","","Cloudy"
"2011-02-01 11:00","2011","02","01","11:00"," ","-13.4","","-19.8","","59","","2","","15","","19.3","","102.74","","","","-21","","Cloudy"
"2011-02-01 12:00","2011","02","01","12:00"," ","-13.4","","-20.1","","57","","3","","13","","4.0","","102.68","","","","-20","","Snow"
"2011-02-01 13:00","2011","02","01","13:00"," ","-12.9","","-17.4","","69","","3","","6","","3.2","","102.63","","","","-17","","Snow"
"2011-02-01 14:00","2011","02","01","14:00"," ","-12.7","","-16.2","","75","","2","","15","","4.0","","102.60","","","","-20","","Snow"
"2011-02-01 15:00","2011","02","01","15:00"," ","-12.3","","-14.6","","83","","3","","11","","2.0","","102.60","","","","-18","","Snow"
"2011-02-01 16:00","2011","02","01","16:00"," ","-12.1","","-14.2","","84","","2","","13","","2.4","","102.55","","","","-19","","Snow"
"2011-02-01 17:00","2011","02","01","17:00"," ","-12.2","","-14.7","","82","","3","","11","","4.8","","102.63","","","","-18","","Snow"
"2011-02-01 18:00","2011","02","01","18:00"," ","-12.4","","-14.8","","82","","4","","7","","25.0","","102.67","","","","-17","","Snow"
"2011-02-01 19:00","2011","02","01","19:00"," ","-13.0","","-15.2","","84","","4","","7","","25.0","","102.63","","","","-18","","Mainly Clear"
"2011-02-01 20:00","2011","02","01","20:00"," ","-13.9","","-16.0","","84","","","","0","","25.0","","102.65","","","","","","Mainly Clear"
"2011-02-01 21:00","2011","02","01","21:00"," ","-14.0","","-16.1","","84","","3","","6","","25.0","","102.59","","","","-18","","Clear"
"2011-02-01 22:00","2011","02","01","22:00"," ","-13.4","","-17.2","","73","","3","","11","","25.0","","102.51","","","","-20","","Mainly Clear"
"2011-02-01 23:00","2011","02","01","23:00"," ","-12.7","","-17.4","","68","","4","","9","","25.0","","102.45","","","","-18","","Mostly Cloudy"
"2011-02-02 00:00","2011","02","02","00:00"," ","-12.7","","-18.8","","60","","5","","13","","25.0","","102.49","","","","-20","","Cloudy"
"2011-02-02 01:00","2011","02","02","01:00"," ","-12.6","","-19.2","","58","","5","","11","","25.0","","102.40","","","","-19","","Cloudy"
"2011-02-02 02:00","2011","02","02","02:00"," ","-12.4","","-21.1","","48","","3","","19","","25.0","","102.23","","","","-21","","Cloudy"
"2011-02-02 03:00","2011","02","02","03:00"," ","-12.3","","-18.6","","59","","4","","19","","25.0","","102.15","","","","-21","","Cloudy"
"2011-02-02 04:00","2011","02","02","04:00"," ","-12.4","","-18.4","","61","","6","","20","","25.0","","102.03","","","","-21","","Snow"
"2011-02-02 05:00","2011","02","02","05:00"," ","-12.3","","-18.4","","60","","5","","24","","9.7","","101.93","","","","-22","","Snow"
"2011-02-02 06:00","2011","02","02","06:00"," ","-12.8","","-16.0","","77","","4","","30","","1.6","","101.83","","","","-23","","Snow"
"2011-02-02 07:00","2011","02","02","07:00"," ","-13.1","","-15.5","","82","","5","","37","","1.2","","101.62","","","","-25","","Snow"
"2011-02-02 08:00","2011","02","02","08:00"," ","-12.9","","-15.0","","84","","5","","37","","1.2","","101.46","","","","-24","","Snow"
"2011-02-02 09:00","2011","02","02","09:00"," ","-12.6","","-14.6","","85","","5","","37","","1.2","","101.35","","","","-24","","Snow,Blowing Snow"
"2011-02-02 10:00","2011","02","02","10:00"," ","-12.6","","-14.4","","86","","5","","33","","0.8","","101.19","","","","-23","","Snow,Blowing Snow"
"2011-02-02 11:00","2011","02","02","11:00"," ","-11.9","","-13.6","","87","","5","","37","","0.6","","101.04","","","","-23","","Snow,Blowing Snow"
"2011-02-02 12:00","2011","02","02","12:00"," ","-11.4","","-13.2","","86","","5","","32","","0.8","","100.81","","","","-22","","Snow,Blowing Snow"
"2011-02-02 13:00","2011","02","02","13:00"," ","-10.9","","-13.0","","84","","5","","32","","0.8","","100.62","","","","-21","","Snow,Blowing Snow"
"2011-02-02 14:00","2011","02","02","14:00"," ","-10.9","","-13.1","","84","","5","","37","","2.0","","100.54","","","","-22","","Snow,Blowing Snow"
"2011-02-02 15:00","2011","02","02","15:00"," ","-10.9","","-13.3","","82","","4","","41","","2.0","","100.47","","","","-22","","Snow"
"2011-02-02 16:00","2011","02","02","16:00"," ","-10.9","","-13.4","","82","","4","","43","","1.6","","100.42","","","","-22","","Snow"
"2011-02-02 17:00","2011","02","02","17:00"," ","-11.0","","-13.1","","84","","3","","41","","1.2","","100.45","","","","-22","","Snow"
"2011-02-02 18:00","2011","02","02","18:00"," ","-11.2","","-13.3","","84","","3","","43","","1.2","","100.53","","","","-23","","Snow"
"2011-02-02 19:00","2011","02","02","19:00"," ","-10.8","","-13.2","","82","","4","","43","","1.6","","100.65","","","","-22","","Snow"
"2011-02-02 20:00","2011","02","02","20:00"," ","-11.2","","-13.0","","87","","2","","28","","2.0","","100.75","","","","-21","","Snow"
"2011-02-02 21:00","2011","02","02","21:00"," ","-11.0","","-13.0","","85","","3","","30","","2.4","","100.83","","","","-21","","Snow"
"2011-02-02 22:00","2011","02","02","22:00"," ","-10.9","","-13.0","","84","","2","","26","","2.4","","100.96","","","","-20","","Snow"
"2011-02-02 23:00","2011","02","02","23:00"," ","-10.8","","-12.9","","84","","1","","17","","3.2","","101.09","","","","-18","","Snow"
"2011-02-03 00:00","2011","02","03","00:00"," ","-10.7","","-12.9","","84","","36","","15","","4.0","","101.23","","","","-18","","Snow"
"2011-02-03 01:00","2011","02","03","01:00"," ","-10.8","","-12.9","","84","","34","","11","","4.8","","101.33","","","","-17","","Snow"
"2011-02-03 02:00","2011","02","03","02:00"," ","-12.3","","-14.1","","86","","32","","7","","12.9","","101.46","","","","-17","","Snow Showers"
"2011-02-03 03:00","2011","02","03","03:00"," ","-11.9","","-13.5","","88","","31","","7","","8.0","","101.58","","","","-16","","Snow"
"2011-02-03 04:00","2011","02","03","04:00"," ","-11.1","","-13.9","","80","","34","","7","","11.3","","101.65","","","","-15","","Snow"
"2011-02-03 05:00","2011","02","03","05:00"," ","-10.7","","-13.1","","82","","27","","7","","12.9","","101.78","","","","-15","","Snow"
"2011-02-03 06:00","2011","02","03","06:00"," ","-11.2","","-13.6","","82","","","","0","","25.0","","101.85","","","","","","Mainly Clear"
"2011-02-03 07:00","2011","02","03","07:00"," ","-14.1","","-16.4","","83","","22","","13","","24.1","","101.99","","","","-21","","Mainly Clear"
"2011-02-03 08:00","2011","02","03","08:00"," ","-15.0","","-16.9","","85","","22","","17","","24.1","","102.11","","","","-23","","Mainly Clear"
