"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-07-01 00:00","2010","07","01","00:00"," ","14.2","","11.9","","86","","25","","13","","25.0","","101.23","","","","","","Cloudy"
"2010-07-01 01:00","2010","07","01","01:00"," ","14.0","","12.2","","89","","27","","7","","25.0","","101.21","","","","","","Rain Showers"
"2010-07-01 02:00","2010","07","01","02:00"," ","14.1","","11.9","","87","","27","","13","","25.0","","101.20","","","","","","Mostly Cloudy"
"2010-07-01 03:00","2010","07","01","03:00"," ","13.5","","11.5","","88","","28","","15","","25.0","","101.22","","","","","","Mostly Cloudy"
"2010-07-01 04:00","2010","07","01","04:00"," ","13.6","","11.6","","88","","25","","11","","24.1","","101.27","","","","","","Mostly Cloudy"
"2010-07-01 05:00","2010","07","01","05:00"," ","13.0","","10.9","","87","","28","","17","","24.1","","101.32","","","","","","Mostly Cloudy"
"2010-07-01 06:00","2010","07","01","06:00"," ","13.2","","10.8","","85","","27","","22","","24.1","","101.31","","","","","","Mainly Clear"
"2010-07-01 07:00","2010","07","01","07:00"," ","14.1","","10.3","","78","","31","","17","","48.3","","101.38","","","","","","Mainly Clear"
"2010-07-01 08:00","2010","07","01","08:00"," ","15.5","","10.7","","73","","29","","19","","48.3","","101.41","","","","","","Mostly Cloudy"
"2010-07-01 09:00","2010","07","01","09:00"," ","16.1","","10.4","","69","","27","","20","","24.1","","101.42","","","","","","Mostly Cloudy"
"2010-07-01 10:00","2010","07","01","10:00"," ","15.9","","9.5","","66","","27","","22","","24.1","","101.41","","","","","","Mostly Cloudy"
"2010-07-01 11:00","2010","07","01","11:00"," ","17.6","","11.3","","67","","28","","15","","48.3","","101.39","","","","","","Mainly Clear"
"2010-07-01 12:00","2010","07","01","12:00"," ","17.3","","10.3","","63","","29","","17","","48.3","","101.34","","","","","","Mostly Cloudy"
"2010-07-01 13:00","2010","07","01","13:00"," ","18.0","","10.5","","62","","28","","30","","48.3","","101.34","","","","","","Mostly Cloudy"
"2010-07-01 14:00","2010","07","01","14:00"," ","18.9","","10.5","","58","","29","","22","","48.3","","101.35","","","","","","Mostly Cloudy"
"2010-07-01 15:00","2010","07","01","15:00"," ","19.9","","12.1","","61","","29","","22","","48.3","","101.38","","","","","","Mainly Clear"
"2010-07-01 16:00","2010","07","01","16:00"," ","18.5","","10.2","","58","","34","","19","","48.3","","101.40","","","","","","Mainly Clear"
"2010-07-01 17:00","2010","07","01","17:00"," ","19.8","","9.3","","51","","32","","20","","48.3","","101.40","","","","","","Mainly Clear"
"2010-07-01 18:00","2010","07","01","18:00"," ","19.9","","8.6","","48","","29","","20","","48.3","","101.42","","","","","","Mainly Clear"
"2010-07-01 19:00","2010","07","01","19:00"," ","19.3","","8.7","","50","","30","","15","","25.0","","101.47","","","","","","Mostly Cloudy"
"2010-07-01 20:00","2010","07","01","20:00"," ","17.0","","9.2","","60","","28","","13","","25.0","","101.50","","","","","","Mainly Clear"
"2010-07-01 21:00","2010","07","01","21:00"," ","15.6","","9.3","","66","","29","","13","","25.0","","101.57","","","","","","Mainly Clear"
"2010-07-01 22:00","2010","07","01","22:00"," ","16.3","","9.6","","64","","31","","7","","25.0","","101.59","","","","","","Mainly Clear"
"2010-07-01 23:00","2010","07","01","23:00"," ","15.3","","9.4","","68","","31","","11","","25.0","","101.63","","","","","","Mainly Clear"
"2010-07-02 00:00","2010","07","02","00:00"," ","14.1","","9.7","","75","","29","","9","","25.0","","101.64","","","","","","Mostly Cloudy"
"2010-07-02 01:00","2010","07","02","01:00"," ","15.0","","9.8","","71","","29","","11","","25.0","","101.64","","","","","","Mainly Clear"
"2010-07-02 02:00","2010","07","02","02:00"," ","13.2","","9.5","","78","","30","","9","","25.0","","101.63","","","","","","Mainly Clear"
"2010-07-02 03:00","2010","07","02","03:00"," ","13.1","","9.4","","78","","30","","6","","25.0","","101.67","","","","","","Mainly Clear"
"2010-07-02 04:00","2010","07","02","04:00"," ","13.5","","9.1","","75","","","","0","","48.3","","101.71","","","","","","Mainly Clear"
"2010-07-02 05:00","2010","07","02","05:00"," ","13.1","","9.1","","77","","","","0","","48.3","","101.79","","","","","","Mainly Clear"
"2010-07-02 06:00","2010","07","02","06:00"," ","15.4","","9.5","","68","","23","","6","","48.3","","101.86","","","","","","Clear"
"2010-07-02 07:00","2010","07","02","07:00"," ","17.4","","9.7","","61","","29","","6","","48.3","","101.87","","","","","","Clear"
"2010-07-02 08:00","2010","07","02","08:00"," ","18.9","","10.5","","58","","","","0","","48.3","","101.89","","","","","","Mainly Clear"
"2010-07-02 09:00","2010","07","02","09:00"," ","19.3","","12.3","","64","","21","","13","","48.3","","101.90","","","","","","Mainly Clear"
"2010-07-02 10:00","2010","07","02","10:00"," ","20.8","","13.1","","61","","20","","20","","48.3","","101.88","","","","","","Clear"
"2010-07-02 11:00","2010","07","02","11:00"," ","20.9","","13.6","","63","","22","","22","","48.3","","101.88","","","","","","Mainly Clear"
"2010-07-02 12:00","2010","07","02","12:00"," ","22.8","","14.5","","59","","22","","24","","48.3","","101.80","","26","","","","Mainly Clear"
"2010-07-02 13:00","2010","07","02","13:00"," ","23.9","","12.1","","48","","24","","19","","48.3","","101.71","","26","","","","Mainly Clear"
"2010-07-02 14:00","2010","07","02","14:00"," ","24.5","","9.5","","39","","26","","30","","48.3","","101.66","","26","","","","Mostly Cloudy"
"2010-07-02 15:00","2010","07","02","15:00"," ","24.2","","9.9","","40","","25","","24","","48.3","","101.60","","25","","","","Mostly Cloudy"
"2010-07-02 16:00","2010","07","02","16:00"," ","24.6","","10.2","","40","","25","","22","","48.3","","101.55","","26","","","","Mostly Cloudy"
"2010-07-02 17:00","2010","07","02","17:00"," ","23.5","","9.8","","42","","24","","22","","24.1","","101.48","","25","","","","Mostly Cloudy"
"2010-07-02 18:00","2010","07","02","18:00"," ","22.6","","12.3","","52","","22","","17","","25.0","","101.40","","25","","","","Cloudy"
"2010-07-02 19:00","2010","07","02","19:00"," ","22.7","","10.3","","45","","24","","13","","25.0","","101.41","","","","","","Cloudy"
"2010-07-02 20:00","2010","07","02","20:00"," ","22.0","","12.0","","53","","23","","13","","25.0","","101.39","","","","","","Mostly Cloudy"
"2010-07-02 21:00","2010","07","02","21:00"," ","21.3","","13.2","","60","","23","","19","","25.0","","101.42","","","","","","Mostly Cloudy"
"2010-07-02 22:00","2010","07","02","22:00"," ","20.9","","12.4","","58","","23","","28","","25.0","","101.41","","","","","","Mostly Cloudy"
"2010-07-02 23:00","2010","07","02","23:00"," ","19.8","","10.9","","56","","23","","26","","25.0","","101.41","","","","","","Mainly Clear"
"2010-07-03 00:00","2010","07","03","00:00"," ","19.2","","9.7","","54","","25","","17","","25.0","","101.40","","","","","","Mainly Clear"
"2010-07-03 01:00","2010","07","03","01:00"," ","18.5","","10.1","","58","","23","","11","","25.0","","101.35","","","","","","Mainly Clear"
"2010-07-03 02:00","2010","07","03","02:00"," ","17.5","","10.7","","64","","27","","9","","25.0","","101.36","","","","","","Mostly Cloudy"
"2010-07-03 03:00","2010","07","03","03:00"," ","16.6","","10.0","","65","","25","","17","","25.0","","101.30","","","","","","Mainly Clear"
"2010-07-03 04:00","2010","07","03","04:00"," ","16.5","","10.2","","66","","23","","22","","24.1","","101.29","","","","","","Mainly Clear"
"2010-07-03 05:00","2010","07","03","05:00"," ","16.2","","10.5","","69","","25","","11","","48.3","","101.32","","","","","","Mainly Clear"
"2010-07-03 06:00","2010","07","03","06:00"," ","17.2","","11.0","","67","","25","","13","","48.3","","101.35","","","","","","Mainly Clear"
"2010-07-03 07:00","2010","07","03","07:00"," ","18.4","","11.8","","65","","24","","20","","48.3","","101.33","","","","","","Mainly Clear"
"2010-07-03 08:00","2010","07","03","08:00"," ","20.4","","12.2","","59","","25","","24","","48.3","","101.32","","","","","","Mainly Clear"
"2010-07-03 09:00","2010","07","03","09:00"," ","21.5","","13.8","","62","","23","","22","","48.3","","101.25","","25","","","","Mainly Clear"
"2010-07-03 10:00","2010","07","03","10:00"," ","22.9","","14.1","","58","","23","","28","","48.3","","101.18","","26","","","","Mostly Cloudy"
"2010-07-03 11:00","2010","07","03","11:00"," ","24.8","","15.7","","57","","24","","26","","48.3","","101.12","","29","","","","Mainly Clear"
"2010-07-03 12:00","2010","07","03","12:00"," ","26.1","","16.2","","54","","23","","32","","48.3","","101.03","","31","","","","Mainly Clear"
"2010-07-03 13:00","2010","07","03","13:00"," ","26.9","","16.4","","53","","24","","24","","48.3","","100.96","","32","","","","Mainly Clear"
"2010-07-03 14:00","2010","07","03","14:00"," ","27.8","","16.1","","49","","23","","37","","48.3","","100.92","","32","","","","Mainly Clear"
"2010-07-03 15:00","2010","07","03","15:00"," ","28.3","","16.0","","47","","26","","35","","48.3","","100.87","","33","","","","Mainly Clear"
"2010-07-03 16:00","2010","07","03","16:00"," ","28.4","","16.1","","47","","25","","37","","48.3","","100.81","","33","","","","Mainly Clear"
"2010-07-03 17:00","2010","07","03","17:00"," ","28.1","","16.6","","50","","25","","35","","48.3","","100.79","","33","","","","Mainly Clear"
"2010-07-03 18:00","2010","07","03","18:00"," ","27.2","","15.9","","50","","25","","22","","48.3","","100.78","","32","","","","Mostly Cloudy"
"2010-07-03 19:00","2010","07","03","19:00"," ","26.3","","14.8","","49","","24","","28","","48.3","","100.76","","30","","","","Mostly Cloudy"
"2010-07-03 20:00","2010","07","03","20:00"," ","25.3","","14.2","","50","","24","","32","","48.3","","100.77","","29","","","","Mostly Cloudy"
"2010-07-03 21:00","2010","07","03","21:00"," ","24.6","","13.3","","49","","25","","24","","25.0","","100.79","","28","","","","Mainly Clear"
"2010-07-03 22:00","2010","07","03","22:00"," ","23.9","","13.5","","52","","25","","32","","25.0","","100.76","","27","","","","Mainly Clear"
"2010-07-03 23:00","2010","07","03","23:00"," ","22.9","","14.2","","58","","25","","26","","25.0","","100.79","","26","","","","Mainly Clear"
"2010-07-04 00:00","2010","07","04","00:00"," ","22.1","","14.4","","62","","25","","26","","25.0","","100.79","","26","","","","Mainly Clear"
"2010-07-04 01:00","2010","07","04","01:00"," ","21.5","","14.6","","65","","25","","22","","25.0","","100.79","","25","","","","Mainly Clear"
"2010-07-04 02:00","2010","07","04","02:00"," ","20.7","","14.5","","68","","26","","20","","25.0","","100.81","","","","","","Mainly Clear"
"2010-07-04 03:00","2010","07","04","03:00"," ","20.4","","14.5","","69","","25","","22","","25.0","","100.79","","","","","","Mainly Clear"
"2010-07-04 04:00","2010","07","04","04:00"," ","20.5","","14.5","","68","","26","","20","","24.1","","100.81","","","","","","Mostly Cloudy"
"2010-07-04 05:00","2010","07","04","05:00"," ","19.6","","13.8","","69","","26","","20","","24.1","","100.84","","","","","","Mainly Clear"
"2010-07-04 06:00","2010","07","04","06:00"," ","20.5","","13.9","","66","","25","","24","","24.1","","100.89","","","","","","Mostly Cloudy"
"2010-07-04 07:00","2010","07","04","07:00"," ","20.1","","14.0","","68","","20","","17","","24.1","","100.92","","","","","","Mostly Cloudy"
"2010-07-04 08:00","2010","07","04","08:00"," ","20.2","","14.6","","70","","19","","15","","24.1","","100.92","","","","","","Rain Showers"
"2010-07-04 09:00","2010","07","04","09:00"," ","20.4","","14.9","","71","","24","","7","","24.1","","100.90","","","","","","Cloudy"
"2010-07-04 10:00","2010","07","04","10:00"," ","21.8","","16.3","","71","","22","","11","","24.1","","100.86","","27","","","","Cloudy"
"2010-07-04 11:00","2010","07","04","11:00"," ","23.5","","17.3","","68","","22","","20","","24.1","","100.86","","29","","","","Cloudy"
"2010-07-04 12:00","2010","07","04","12:00"," ","25.8","","17.5","","60","","22","","22","","24.1","","100.79","","31","","","","Mostly Cloudy"
"2010-07-04 13:00","2010","07","04","13:00"," ","27.0","","15.8","","50","","23","","28","","24.1","","100.73","","31","","","","Mostly Cloudy"
"2010-07-04 14:00","2010","07","04","14:00"," ","27.8","","17.2","","53","","25","","22","","24.1","","100.66","","33","","","","Mostly Cloudy"
"2010-07-04 15:00","2010","07","04","15:00"," ","28.0","","16.2","","49","","23","","28","","24.1","","100.61","","33","","","","Mostly Cloudy"
"2010-07-04 16:00","2010","07","04","16:00"," ","29.1","","16.2","","46","","23","","30","","24.1","","100.55","","34","","","","Mostly Cloudy"
"2010-07-04 17:00","2010","07","04","17:00"," ","29.1","","15.6","","44","","23","","28","","24.1","","100.54","","33","","","","Mostly Cloudy"
"2010-07-04 18:00","2010","07","04","18:00"," ","28.1","","16.2","","48","","22","","24","","24.1","","100.56","","33","","","","Mostly Cloudy"
"2010-07-04 19:00","2010","07","04","19:00"," ","27.7","","15.1","","46","","24","","26","","24.1","","100.61","","32","","","","Mostly Cloudy"
"2010-07-04 20:00","2010","07","04","20:00"," ","26.7","","14.0","","46","","24","","22","","24.1","","100.65","","30","","","","Mostly Cloudy"
"2010-07-04 21:00","2010","07","04","21:00"," ","25.7","","14.1","","49","","24","","17","","25.0","","100.69","","29","","","","Mostly Cloudy"
"2010-07-04 22:00","2010","07","04","22:00"," ","24.8","","14.1","","51","","25","","11","","25.0","","100.69","","28","","","","Mainly Clear"
"2010-07-04 23:00","2010","07","04","23:00"," ","23.9","","14.9","","57","","25","","20","","25.0","","100.69","","28","","","","Clear"
"2010-07-05 00:00","2010","07","05","00:00"," ","22.8","","15.5","","63","","25","","11","","25.0","","100.69","","27","","","","Clear"
"2010-07-05 01:00","2010","07","05","01:00"," ","22.3","","15.8","","67","","25","","20","","25.0","","100.68","","27","","","","Clear"
"2010-07-05 02:00","2010","07","05","02:00"," ","21.7","","16.3","","71","","25","","19","","25.0","","100.70","","27","","","","Clear"
"2010-07-05 03:00","2010","07","05","03:00"," ","21.1","","16.8","","76","","25","","15","","25.0","","100.70","","26","","","","Mainly Clear"
"2010-07-05 04:00","2010","07","05","04:00"," ","21.1","","17.2","","78","","25","","13","","24.1","","100.77","","27","","","","Mainly Clear"
"2010-07-05 05:00","2010","07","05","05:00"," ","20.7","","17.6","","82","","22","","9","","24.1","","100.79","","26","","","","Mainly Clear"
"2010-07-05 06:00","2010","07","05","06:00"," ","21.5","","17.2","","77","","23","","13","","24.1","","100.82","","27","","","","Mainly Clear"
"2010-07-05 07:00","2010","07","05","07:00"," ","22.8","","17.5","","72","","23","","13","","24.1","","100.81","","28","","","","Mainly Clear"
"2010-07-05 08:00","2010","07","05","08:00"," ","24.3","","18.2","","69","","23","","15","","24.1","","100.81","","30","","","","Mainly Clear"
"2010-07-05 09:00","2010","07","05","09:00"," ","25.8","","18.8","","65","","22","","19","","24.1","","100.80","","32","","","","Mainly Clear"
"2010-07-05 10:00","2010","07","05","10:00"," ","27.0","","20.0","","66","","21","","19","","19.3","","100.78","","35","","","","Mainly Clear"
"2010-07-05 11:00","2010","07","05","11:00"," ","27.8","","20.3","","64","","21","","17","","19.3","","100.73","","36","","","","Mainly Clear"
"2010-07-05 12:00","2010","07","05","12:00"," ","29.1","","20.9","","61","","23","","20","","19.3","","100.69","","37","","","","Clear"
"2010-07-05 13:00","2010","07","05","13:00"," ","30.9","","21.6","","58","","23","","24","","19.3","","100.68","","40","","","","Mainly Clear"
"2010-07-05 14:00","2010","07","05","14:00"," ","31.7","","21.7","","56","","23","","28","","19.3","","100.64","","41","","","","Mainly Clear"
"2010-07-05 15:00","2010","07","05","15:00"," ","32.2","","21.4","","53","","22","","30","","19.3","","100.62","","41","","","","Mainly Clear"
"2010-07-05 16:00","2010","07","05","16:00"," ","32.0","","21.4","","54","","22","","22","","19.3","","100.61","","41","","","","Mainly Clear"
"2010-07-05 17:00","2010","07","05","17:00"," ","32.3","","21.2","","52","","24","","30","","19.3","","100.61","","41","","","","Mostly Cloudy"
"2010-07-05 18:00","2010","07","05","18:00"," ","31.1","","21.7","","57","","23","","22","","19.3","","100.62","","40","","","","Mostly Cloudy"
"2010-07-05 19:00","2010","07","05","19:00"," ","30.7","","21.8","","59","","24","","24","","19.3","","100.64","","40","","","","Mostly Cloudy"
"2010-07-05 20:00","2010","07","05","20:00"," ","29.5","","21.7","","63","","23","","17","","19.3","","100.70","","39","","","","Mainly Clear"
"2010-07-05 21:00","2010","07","05","21:00"," ","28.7","","22.0","","67","","23","","19","","19.3","","100.75","","38","","","","Mostly Cloudy"
"2010-07-05 22:00","2010","07","05","22:00"," ","28.7","","22.2","","68","","24","","26","","25.0","","100.77","","38","","","","Mostly Cloudy"
"2010-07-05 23:00","2010","07","05","23:00"," ","28.3","","22.5","","71","","27","","19","","25.0","","100.82","","38","","","","Mostly Cloudy"
"2010-07-06 00:00","2010","07","06","00:00"," ","27.5","","22.5","","74","","27","","13","","19.3","","100.86","","37","","","","Mostly Cloudy"
"2010-07-06 01:00","2010","07","06","01:00"," ","26.6","","22.1","","76","","28","","11","","19.3","","100.90","","36","","","","Mainly Clear"
"2010-07-06 02:00","2010","07","06","02:00"," ","26.0","","22.0","","79","","27","","7","","19.3","","100.93","","35","","","","Mainly Clear"
"2010-07-06 03:00","2010","07","06","03:00"," ","25.0","","21.7","","82","","26","","9","","25.0","","100.96","","34","","","","Mainly Clear"
"2010-07-06 04:00","2010","07","06","04:00"," ","25.2","","21.6","","80","","26","","11","","24.1","","101.02","","34","","","","Mainly Clear"
"2010-07-06 05:00","2010","07","06","05:00"," ","25.0","","21.4","","80","","27","","9","","24.1","","101.07","","34","","","","Mainly Clear"
"2010-07-06 06:00","2010","07","06","06:00"," ","26.1","","21.8","","77","","28","","11","","24.1","","101.11","","35","","","","Mainly Clear"
