"Station Name","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A"
"Province","QUEBEC"
"Latitude","45.47"
"Longitude","-73.75"
"Elevation","36.00"
"Climate Identifier","7025250"
"WMO Identifier","71627"
"TC Identifier","YUL"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2008-06-01 00:00","2008","06","01","00:00"," ","13.8","","12.7","","93","","18","","6","","8.0","","99.75","","","","","","Drizzle,Fog"
"2008-06-01 01:00","2008","06","01","01:00"," ","13.8","","12.8","","94","","19","","4","","6.4","","99.70","","","","","","Drizzle,Fog"
"2008-06-01 02:00","2008","06","01","02:00"," ","13.7","","12.9","","95","","28","","4","","0.2","","99.69","","","","","","Drizzle,Fog"
"2008-06-01 03:00","2008","06","01","03:00"," ","13.8","","13.1","","96","","","","0","","0.2","","99.69","","","","","","Drizzle,Fog"
"2008-06-01 04:00","2008","06","01","04:00"," ","14.8","","14.0","","95","","21","","7","","1.2","","99.71","","","","","","Rain,Fog"
"2008-06-01 05:00","2008","06","01","05:00"," ","15.0","","14.1","","94","","22","","15","","6.4","","99.69","","","","","","Rain,Fog"
"2008-06-01 06:00","2008","06","01","06:00"," ","15.3","","14.0","","92","","23","","19","","8.0","","99.75","","","","","","Rain,Fog"
"2008-06-01 07:00","2008","06","01","07:00"," ","15.4","","13.7","","90","","23","","24","","16.1","","99.79","","","","","","Cloudy"
"2008-06-01 08:00","2008","06","01","08:00"," ","16.0","","12.3","","79","","23","","33","","24.1","","99.79","","","","","","Mainly Clear"
"2008-06-01 09:00","2008","06","01","09:00"," ","16.4","","11.5","","73","","24","","39","","24.1","","99.85","","","","","","Mostly Cloudy"
"2008-06-01 10:00","2008","06","01","10:00"," ","15.8","","10.8","","72","","24","","28","","48.3","","99.88","","","","","","Mostly Cloudy"
"2008-06-01 11:00","2008","06","01","11:00"," ","16.6","","10.6","","68","","23","","30","","48.3","","99.93","","","","","","Mostly Cloudy"
"2008-06-01 12:00","2008","06","01","12:00"," ","15.8","","10.4","","70","","23","","28","","48.3","","99.97","","","","","","Mostly Cloudy"
"2008-06-01 13:00","2008","06","01","13:00"," ","15.2","","10.2","","72","","23","","22","","24.1","","100.00","","","","","","Rain Showers"
"2008-06-01 14:00","2008","06","01","14:00"," ","14.2","","11.7","","85","","25","","20","","12.9","","100.02","","","","","","Rain"
"2008-06-01 15:00","2008","06","01","15:00"," ","14.4","","12.0","","85","","25","","22","","16.1","","100.03","","","","","","Rain"
"2008-06-01 16:00","2008","06","01","16:00"," ","14.1","","12.0","","87","","25","","19","","8.0","","100.06","","","","","","Rain,Fog"
"2008-06-01 17:00","2008","06","01","17:00"," ","14.1","","12.3","","89","","25","","19","","12.9","","100.07","","","","","","Rain"
"2008-06-01 18:00","2008","06","01","18:00"," ","14.3","","12.7","","90","","24","","20","","12.9","","100.10","","","","","","Rain"
"2008-06-01 19:00","2008","06","01","19:00"," ","14.2","","12.5","","90","","25","","17","","24.1","","100.13","","","","","","Rain"
"2008-06-01 20:00","2008","06","01","20:00"," ","14.4","","12.5","","88","","24","","19","","19.3","","100.15","","","","","","Rain"
"2008-06-01 21:00","2008","06","01","21:00"," ","14.5","","12.8","","90","","25","","19","","19.3","","100.20","","","","","","Rain"
"2008-06-01 22:00","2008","06","01","22:00"," ","14.4","","12.4","","88","","26","","20","","19.3","","100.21","","","","","","Mostly Cloudy"
"2008-06-01 23:00","2008","06","01","23:00"," ","14.2","","12.4","","89","","25","","17","","25.0","","100.23","","","","","","Mostly Cloudy"
"2008-06-02 00:00","2008","06","02","00:00"," ","13.9","","12.0","","88","","25","","20","","25.0","","100.27","","","","","","Mostly Cloudy"
"2008-06-02 01:00","2008","06","02","01:00"," ","13.8","","11.4","","85","","26","","19","","25.0","","100.28","","","","","","Mostly Cloudy"
"2008-06-02 02:00","2008","06","02","02:00"," ","13.6","","11.0","","84","","26","","17","","25.0","","100.27","","","","","","Cloudy"
"2008-06-02 03:00","2008","06","02","03:00"," ","13.5","","10.8","","84","","27","","17","","25.0","","100.28","","","","","","Cloudy"
"2008-06-02 04:00","2008","06","02","04:00"," ","13.3","","10.7","","84","","28","","9","","25.0","","100.30","","","","","","Cloudy"
"2008-06-02 05:00","2008","06","02","05:00"," ","13.3","","10.9","","85","","27","","9","","25.0","","100.36","","","","","","Cloudy"
"2008-06-02 06:00","2008","06","02","06:00"," ","13.5","","11.0","","85","","27","","11","","24.1","","100.43","","","","","","Cloudy"
"2008-06-02 07:00","2008","06","02","07:00"," ","13.9","","11.1","","83","","27","","11","","24.1","","100.47","","","","","","Mostly Cloudy"
"2008-06-02 08:00","2008","06","02","08:00"," ","14.9","","11.2","","79","","28","","13","","24.1","","100.52","","","","","","Cloudy"
"2008-06-02 09:00","2008","06","02","09:00"," ","15.7","","11.5","","76","","27","","15","","48.3","","100.57","","","","","","Mostly Cloudy"
"2008-06-02 10:00","2008","06","02","10:00"," ","16.0","","10.9","","72","","27","","11","","48.3","","100.59","","","","","","Mostly Cloudy"
"2008-06-02 11:00","2008","06","02","11:00"," ","17.9","","11.8","","67","","24","","11","","48.3","","100.57","","","","","","Mostly Cloudy"
"2008-06-02 12:00","2008","06","02","12:00"," ","18.1","","12.0","","68","","21","","20","","48.3","","100.56","","","","","","Mostly Cloudy"
"2008-06-02 13:00","2008","06","02","13:00"," ","19.4","","12.3","","63","","20","","19","","48.3","","100.53","","","","","","Mainly Clear"
"2008-06-02 14:00","2008","06","02","14:00"," ","20.0","","11.6","","58","","26","","19","","48.3","","100.51","","","","","","Mainly Clear"
"2008-06-02 15:00","2008","06","02","15:00"," ","21.0","","11.5","","55","","19","","17","","48.3","","100.47","","","","","","Mainly Clear"
"2008-06-02 16:00","2008","06","02","16:00"," ","21.5","","12.1","","55","","19","","19","","48.3","","100.39","","","","","","Mainly Clear"
"2008-06-02 17:00","2008","06","02","17:00"," ","21.3","","12.2","","56","","21","","15","","48.3","","100.37","","","","","","Mostly Cloudy"
"2008-06-02 18:00","2008","06","02","18:00"," ","16.2","","12.4","","78","","24","","24","","24.1","","100.51","","","","","","Thunderstorms,Rain Showers"
"2008-06-02 19:00","2008","06","02","19:00"," ","16.6","","13.1","","80","","","","0","","24.1","","100.51","","","","","","Mostly Cloudy"
"2008-06-02 20:00","2008","06","02","20:00"," ","16.4","","13.4","","82","","34","","11","","24.1","","100.63","","","","","","Mostly Cloudy"
"2008-06-02 21:00","2008","06","02","21:00"," ","16.3","","13.5","","83","","18","","9","","25.0","","100.61","","","","","","Mostly Cloudy"
"2008-06-02 22:00","2008","06","02","22:00"," ","15.4","","12.7","","84","","24","","7","","25.0","","100.62","","","","","","Rain Showers"
"2008-06-02 23:00","2008","06","02","23:00"," ","15.1","","12.2","","83","","20","","11","","25.0","","100.61","","","","","","Mostly Cloudy"
"2008-06-03 00:00","2008","06","03","00:00"," ","14.2","","11.8","","85","","","","0","","25.0","","100.62","","","","","","Mostly Cloudy"
"2008-06-03 01:00","2008","06","03","01:00"," ","13.7","","11.9","","89","","18","","9","","25.0","","100.59","","","","","","Mainly Clear"
"2008-06-03 02:00","2008","06","03","02:00"," ","12.6","","11.3","","92","","","","0","","16.1","","100.60","","","","","","Mainly Clear"
"2008-06-03 03:00","2008","06","03","03:00"," ","12.8","","11.8","","94","","1","","4","","19.3","","100.64","","","","","","Mainly Clear"
"2008-06-03 04:00","2008","06","03","04:00"," ","12.3","","11.1","","92","","","","0","","9.7","","100.66","","","","","","Fog"
"2008-06-03 05:00","2008","06","03","05:00"," ","13.1","","11.9","","92","","2","","15","","12.9","","100.73","","","","","","Cloudy"
"2008-06-03 06:00","2008","06","03","06:00"," ","13.7","","10.0","","78","","4","","19","","24.1","","100.77","","","","","","Cloudy"
"2008-06-03 07:00","2008","06","03","07:00"," ","14.2","","9.0","","71","","7","","13","","24.1","","100.86","","","","","","Cloudy"
"2008-06-03 08:00","2008","06","03","08:00"," ","14.6","","9.2","","70","","4","","13","","24.1","","100.91","","","","","","Cloudy"
"2008-06-03 09:00","2008","06","03","09:00"," ","15.1","","9.9","","71","","9","","9","","24.1","","100.92","","","","","","Rain"
"2008-06-03 10:00","2008","06","03","10:00"," ","15.4","","10.2","","71","","11","","6","","24.1","","100.95","","","","","","Rain"
"2008-06-03 11:00","2008","06","03","11:00"," ","15.1","","10.5","","74","","21","","9","","19.3","","101.05","","","","","","Rain"
"2008-06-03 12:00","2008","06","03","12:00"," ","15.8","","11.0","","73","","18","","4","E","19.3","","101.00","","","","","","Rain"
"2008-06-03 13:00","2008","06","03","13:00"," ","15.9","","12.0","","78","","","","0","","24.1","","100.95","","","","","","Cloudy"
"2008-06-03 14:00","2008","06","03","14:00"," ","16.6","","12.0","","74","","","","0","","24.1","","100.93","","","","","","Rain"
"2008-06-03 15:00","2008","06","03","15:00"," ","16.0","","12.3","","79","","16","","9","","19.3","","100.86","","","","","","Rain"
"2008-06-03 16:00","2008","06","03","16:00"," ","15.9","","13.0","","83","","18","","9","","24.1","","100.88","","","","","","Cloudy"
"2008-06-03 17:00","2008","06","03","17:00"," ","16.0","","12.9","","82","","20","","7","","24.1","","100.87","","","","","","Cloudy"
"2008-06-03 18:00","2008","06","03","18:00"," ","15.9","","12.7","","81","","18","","9","","24.1","","100.86","","","","","","Cloudy"
"2008-06-03 19:00","2008","06","03","19:00"," ","15.4","","12.0","","80","","17","","6","","24.1","","100.88","","","","","","Cloudy"
"2008-06-03 20:00","2008","06","03","20:00"," ","14.2","","11.0","","81","","16","","7","","24.1","","100.83","","","","","","Cloudy"
"2008-06-03 21:00","2008","06","03","21:00"," ","14.4","","11.6","","83","","12","","4","","25.0","","100.86","","","","","","Cloudy"
"2008-06-03 22:00","2008","06","03","22:00"," ","15.3","","12.2","","82","","8","","6","","25.0","","100.86","","","","","","Cloudy"
"2008-06-03 23:00","2008","06","03","23:00"," ","15.2","","12.3","","83","","7","","9","","25.0","","100.84","","","","","","Cloudy"
